epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,747.487,0.87093,0.5837,1.13583,0.8962,0.67961,0.73707,0.35026,1.64956,1.20508,1.95869,0.0039605,0.0039605,0.0039605
44,764.783,0.88605,0.58137,1.16742,0.88416,0.66698,0.72303,0.3869,1.67122,1.16936,1.97578,0.00393575,0.00393575,0.00393575
45,782.098,0.8578,0.562,1.13954,0.82222,0.71845,0.75712,0.4015,1.60411,1.01466,1.98507,0.003911,0.003911,0.003911
46,799.379,0.89018,0.61788,1.14213,0.81387,0.68932,0.76203,0.36997,1.66732,1.07867,1.94811,0.00388625,0.00388625,0.00388625
47,816.606,0.86972,0.56635,1.12482,0.88737,0.70874,0.77381,0.38592,1.70319,1.16595,1.93041,0.0038615,0.0038615,0.0038615
48,834.006,0.83581,0.59288,1.13385,0.75151,0.76345,0.76419,0.38095,1.73801,1.18184,1.95104,0.00383675,0.00383675,0.00383675
49,851.435,0.87396,0.58775,1.14405,0.85587,0.70874,0.71341,0.36978,1.63885,1.16747,1.91993,0.003812,0.003812,0.003812
50,868.784,0.83142,0.55611,1.11381,0.77183,0.69903,0.7116,0.33836,1.74327,1.18533,1.95929,0.00378725,0.00378725,0.00378725
51,886.141,0.82712,0.56257,1.10429,0.84425,0.7368,0.76661,0.3648,1.65489,1.03052,1.87099,0.0037625,0.0037625,0.0037625
52,903.497,0.81883,0.56388,1.10861,0.88091,0.6699,0.75615,0.3722,1.67636,1.12427,1.95547,0.00373775,0.00373775,0.00373775
53,920.784,0.82423,0.54683,1.10668,0.82051,0.67961,0.72,0.36672,1.68747,1.12969,1.94541,0.003713,0.003713,0.003713
54,938.041,0.78185,0.52042,1.10033,0.84666,0.6433,0.70646,0.36026,1.73189,1.14572,2.03628,0.00368825,0.00368825,0.00368825
55,955.291,0.7828,0.52011,1.08203,0.80874,0.65689,0.70335,0.35484,1.67937,1.19346,2.01376,0.0036635,0.0036635,0.0036635
56,972.589,0.8076,0.56373,1.1072,0.82429,0.6699,0.73014,0.36324,1.62884,1.12977,2.00336,0.00363875,0.00363875,0.00363875
57,989.853,0.80068,0.56822,1.09329,0.86502,0.6699,0.73925,0.38214,1.62358,1.08116,1.86002,0.003614,0.003614,0.003614
58,1007.14,0.82923,0.56406,1.1022,0.79818,0.68932,0.72652,0.35715,1.61787,1.10484,1.80001,0.00358925,0.00358925,0.00358925
59,1024.51,0.78456,0.53356,1.08106,0.87072,0.71845,0.75131,0.38104,1.63798,1.0754,1.84135,0.0035645,0.0035645,0.0035645
60,1041.79,0.76657,0.53405,1.07943,0.8701,0.69903,0.76969,0.41091,1.66809,0.98802,1.91194,0.00353975,0.00353975,0.00353975
61,1059.08,0.80546,0.55067,1.09426,0.811,0.79157,0.80308,0.4089,1.6046,1.01088,1.78538,0.003515,0.003515,0.003515
62,1076.49,0.79753,0.54369,1.07759,0.87672,0.7595,0.79881,0.43694,1.56208,0.93224,1.7241,0.00349025,0.00349025,0.00349025
63,1094.37,0.75682,0.51164,1.04086,0.93219,0.69903,0.79576,0.40002,1.57252,1.00092,1.6959,0.0034655,0.0034655,0.0034655
64,1111.65,0.7742,0.50052,1.04315,0.9068,0.69903,0.76637,0.38558,1.69666,1.01293,1.80744,0.00344075,0.00344075,0.00344075
65,1128.95,0.78869,0.51848,1.06753,0.8965,0.67961,0.75383,0.38786,1.60168,0.98709,1.74702,0.003416,0.003416,0.003416
66,1146.2,0.76635,0.51483,1.04543,0.8182,0.75728,0.78068,0.40016,1.67321,0.94737,1.84546,0.00339125,0.00339125,0.00339125
67,1163.56,0.72546,0.47411,1.03172,0.88571,0.68932,0.77444,0.38857,1.77474,1.09485,1.95239,0.0033665,0.0033665,0.0033665
68,1180.86,0.75029,0.51702,1.05209,0.85294,0.67578,0.77105,0.38557,1.7057,1.10273,1.8819,0.00334175,0.00334175,0.00334175
69,1198.11,0.79413,0.54297,1.07649,0.84164,0.69903,0.79243,0.40123,1.62626,1.14776,1.83919,0.003317,0.003317,0.003317
70,1215.38,0.70495,0.46129,1.0358,0.78385,0.72816,0.75581,0.37334,1.66168,1.1382,1.84733,0.00329225,0.00329225,0.00329225
71,1232.75,0.76657,0.53557,1.07494,0.81168,0.6699,0.72106,0.35625,1.71941,1.09881,1.92406,0.0032675,0.0032675,0.0032675
72,1250.04,0.74728,0.50325,1.0563,0.77714,0.72816,0.75404,0.37815,1.65181,1.04153,1.87239,0.00324275,0.00324275,0.00324275
73,1267.34,0.73234,0.48945,1.04197,0.78414,0.77591,0.74538,0.3926,1.7194,0.9975,1.93555,0.003218,0.003218,0.003218
74,1284.64,0.74794,0.4833,1.05993,0.86922,0.71845,0.78551,0.38771,1.75484,1.03106,2.13338,0.00319325,0.00319325,0.00319325
75,1301.97,0.70753,0.46481,1.03695,0.83475,0.75728,0.75196,0.36548,1.77644,1.14508,2.07122,0.0031685,0.0031685,0.0031685
76,1319.32,0.73499,0.50193,1.04497,0.8985,0.68754,0.76823,0.3659,1.82041,1.17936,2.17977,0.00314375,0.00314375,0.00314375
77,1336.66,0.71877,0.48611,1.04847,0.87434,0.71845,0.75674,0.37553,1.76949,1.12725,2.10843,0.003119,0.003119,0.003119
78,1354.01,0.72418,0.46258,1.04672,0.87239,0.73012,0.75257,0.39765,1.79025,1.09158,1.987,0.00309425,0.00309425,0.00309425
79,1371.45,0.74335,0.48408,1.05847,0.79662,0.76699,0.73925,0.37653,1.85696,1.06296,2.1631,0.0030695,0.0030695,0.0030695
80,1388.73,0.72198,0.49322,1.04314,0.83801,0.70874,0.73299,0.37652,1.80481,1.00863,2.08507,0.00304475,0.00304475,0.00304475
81,1405.98,0.69403,0.4669,1.02327,0.86555,0.73786,0.81983,0.41299,1.84068,1.20354,2.14605,0.00302,0.00302,0.00302
82,1423.34,0.66398,0.42397,1.0184,0.85755,0.75728,0.79756,0.39383,1.65213,1.07823,2.14494,0.00299525,0.00299525,0.00299525
83,1440.62,0.69838,0.44179,1.03266,0.85163,0.78018,0.8099,0.41421,1.60596,1.03586,2.09406,0.0029705,0.0029705,0.0029705
84,1457.88,0.69511,0.43211,1.02916,0.81375,0.7767,0.81144,0.41919,1.59472,1.00755,2.08515,0.00294575,0.00294575,0.00294575
85,1475.25,0.69654,0.49053,1.02934,0.80671,0.7699,0.78864,0.37427,1.6289,1.01873,2.1428,0.002921,0.002921,0.002921
86,1492.58,0.67004,0.42068,1.00869,0.80486,0.72082,0.77772,0.41459,1.62611,1.05341,1.97423,0.00289625,0.00289625,0.00289625
87,1509.9,0.65941,0.43119,1.00835,0.76708,0.76736,0.78032,0.40458,1.67328,1.00829,1.98294,0.0028715,0.0028715,0.0028715
88,1527.28,0.68107,0.44072,1.02889,0.85475,0.72816,0.7634,0.36744,1.6325,1.0239,1.92506,0.00284675,0.00284675,0.00284675
89,1544.6,0.67199,0.43155,1.01605,0.85364,0.6795,0.78095,0.3974,1.72676,1.15733,2.03921,0.002822,0.002822,0.002822
90,1561.91,0.67041,0.42949,1.02324,0.78394,0.77499,0.8042,0.40202,1.7698,1.05802,2.07367,0.00279725,0.00279725,0.00279725
91,1579.32,0.66671,0.42042,1.00424,0.83221,0.75728,0.81799,0.41897,1.72537,0.99874,2.03226,0.0027725,0.0027725,0.0027725
92,1596.67,0.66474,0.44086,1.01685,0.87977,0.76699,0.80753,0.41731,1.6876,1.11013,2.06827,0.00274775,0.00274775,0.00274775
93,1614.01,0.66908,0.45654,1.02551,0.80379,0.79543,0.81466,0.41974,1.73148,1.1401,2.24978,0.002723,0.002723,0.002723
94,1631.37,0.65293,0.43874,1.00459,0.81688,0.77959,0.77328,0.38315,1.90024,1.12812,2.35665,0.00269825,0.00269825,0.00269825
95,1648.82,0.62546,0.40693,0.99443,0.81264,0.70874,0.76204,0.38485,1.85206,1.20537,2.08104,0.0026735,0.0026735,0.0026735
96,1666.21,0.65713,0.44975,1.00838,0.88403,0.67961,0.77843,0.38921,1.9238,1.20095,2.17981,0.00264875,0.00264875,0.00264875
97,1683.61,0.64415,0.42276,1.0053,0.77272,0.79612,0.77719,0.40174,1.70949,0.99567,1.965,0.002624,0.002624,0.002624
98,1700.97,0.66661,0.43718,1.02322,0.86329,0.72816,0.80594,0.42775,1.67944,0.98944,1.88246,0.00259925,0.00259925,0.00259925
99,1718.38,0.66383,0.43055,1.00223,0.80955,0.78641,0.79942,0.4226,1.56844,0.96077,1.80471,0.0025745,0.0025745,0.0025745
100,1735.76,0.63768,0.39453,0.98799,0.85843,0.75728,0.80325,0.4149,1.59883,1.00084,1.83204,0.00254975,0.00254975,0.00254975
101,1753.1,0.63437,0.41595,0.98592,0.79771,0.80583,0.80118,0.41475,1.68475,1.00397,1.94319,0.002525,0.002525,0.002525
102,1770.43,0.64614,0.42244,1.00123,0.83055,0.76144,0.7976,0.42205,1.64497,1.05392,1.88845,0.00250025,0.00250025,0.00250025
103,1787.81,0.62328,0.39351,0.97985,0.87355,0.74757,0.80332,0.4393,1.60014,0.98909,1.92862,0.0024755,0.0024755,0.0024755
104,1805.77,0.60478,0.38183,0.96958,0.84254,0.79612,0.81444,0.43071,1.734,1.04916,2.09332,0.00245075,0.00245075,0.00245075
105,1823.11,0.61764,0.41416,0.97754,0.86919,0.79612,0.83592,0.44273,1.68586,0.98342,1.99837,0.002426,0.002426,0.002426
106,1840.95,0.63125,0.43078,0.98571,0.86884,0.75728,0.82897,0.43984,1.61551,1.04186,1.92096,0.00240125,0.00240125,0.00240125
107,1858.37,0.60825,0.40863,0.97167,0.86107,0.78229,0.81785,0.4153,1.55375,1.01117,1.88867,0.0023765,0.0023765,0.0023765
108,1875.68,0.60636,0.39594,0.9782,0.88,0.7767,0.82213,0.44316,1.56041,1.00338,1.84805,0.00235175,0.00235175,0.00235175
109,1893.03,0.59906,0.3692,0.97896,0.84856,0.74757,0.8063,0.42336,1.57535,1.09945,1.86207,0.002327,0.002327,0.002327
110,1910.36,0.61515,0.41491,0.97254,0.85716,0.75736,0.78366,0.40605,1.52222,1.10628,1.80901,0.00230225,0.00230225,0.00230225
111,1927.71,0.59641,0.37327,0.95806,0.95417,0.68932,0.77387,0.4004,1.59903,1.15813,1.84948,0.0022775,0.0022775,0.0022775
112,1945.11,0.62254,0.40208,0.98574,0.83806,0.76699,0.80804,0.42945,1.56613,1.00917,1.80257,0.00225275,0.00225275,0.00225275
113,1962.54,0.61609,0.3996,0.97322,0.913,0.71326,0.80871,0.40494,1.62962,1.03534,1.86928,0.002228,0.002228,0.002228
114,1979.89,0.59528,0.38695,0.96526,0.91337,0.73786,0.83198,0.42358,1.65335,0.98757,1.88114,0.00220325,0.00220325,0.00220325
115,1997.27,0.60872,0.36984,0.97224,0.89882,0.74757,0.82661,0.42197,1.62839,1.00785,1.86421,0.0021785,0.0021785,0.0021785
116,2014.62,0.5995,0.38593,0.97239,0.91867,0.72816,0.81697,0.42652,1.56922,1.01073,1.83922,0.00215375,0.00215375,0.00215375
117,2031.93,0.59999,0.38927,0.98244,0.90775,0.70874,0.80587,0.41338,1.62521,1.09778,1.90091,0.002129,0.002129,0.002129
118,2049.3,0.60564,0.40507,0.97118,0.89841,0.76699,0.80076,0.40486,1.68055,1.08815,1.93693,0.00210425,0.00210425,0.00210425
119,2066.56,0.60747,0.38438,0.96257,0.87556,0.70874,0.80517,0.41215,1.66218,1.08024,1.90662,0.0020795,0.0020795,0.0020795
120,2083.91,0.57991,0.36871,0.94952,0.80244,0.70981,0.80231,0.39385,1.71314,1.17395,1.90974,0.00205475,0.00205475,0.00205475
121,2101.23,0.60072,0.37826,0.9812,0.8562,0.71845,0.81155,0.41373,1.70003,1.15639,1.90271,0.00203,0.00203,0.00203
