epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,381.39,0.54086,0.34347,0.89717,0.92109,0.7767,0.83122,0.44831,1.68317,1.14163,1.75062,3.944e-05,3.944e-05,3.944e-05
34,392.673,0.55157,0.34804,0.89874,0.92009,0.78251,0.832,0.45315,1.68386,1.14615,1.75344,3.911e-05,3.911e-05,3.911e-05
35,404.414,0.54274,0.35791,0.89219,0.9411,0.77564,0.83355,0.45221,1.68276,1.13053,1.75079,3.878e-05,3.878e-05,3.878e-05
36,416.66,0.52258,0.32685,0.87786,0.94106,0.77513,0.82995,0.45056,1.68648,1.13197,1.7573,3.845e-05,3.845e-05,3.845e-05
37,428.124,0.56427,0.34363,0.89662,0.92002,0.78179,0.82825,0.44874,1.68148,1.1378,1.75156,3.812e-05,3.812e-05,3.812e-05
38,439.479,0.5382,0.34954,0.89243,0.92275,0.7767,0.82878,0.44802,1.68681,1.13485,1.759,3.779e-05,3.779e-05,3.779e-05
39,451.094,0.50279,0.31814,0.87521,0.93065,0.78171,0.82972,0.44869,1.69655,1.14711,1.7659,3.746e-05,3.746e-05,3.746e-05
40,461.702,0.52414,0.33718,0.88813,0.92128,0.7767,0.82969,0.44833,1.69726,1.1314,1.76087,3.713e-05,3.713e-05,3.713e-05
41,473.546,0.54693,0.35819,0.89476,0.93846,0.7767,0.82752,0.44688,1.69215,1.14581,1.75806,3.68e-05,3.68e-05,3.68e-05
42,486.458,0.53956,0.35771,0.90366,0.93108,0.7767,0.82863,0.45238,1.68818,1.13181,1.76022,3.647e-05,3.647e-05,3.647e-05
43,498.238,0.52429,0.33751,0.87861,0.93816,0.7767,0.82827,0.44905,1.68541,1.12341,1.76005,3.614e-05,3.614e-05,3.614e-05
44,510.108,0.51108,0.32537,0.87888,0.93427,0.7767,0.8315,0.44963,1.68683,1.12426,1.75847,3.581e-05,3.581e-05,3.581e-05
45,522.165,0.53228,0.32116,0.88652,0.9337,0.7767,0.83247,0.45141,1.69086,1.1337,1.76236,3.548e-05,3.548e-05,3.548e-05
46,533.793,0.55571,0.35122,0.89848,0.93067,0.78195,0.83183,0.4498,1.68218,1.1325,1.75484,3.515e-05,3.515e-05,3.515e-05
47,544.79,0.5318,0.33344,0.88961,0.91988,0.78029,0.82801,0.44933,1.68811,1.13471,1.75751,3.482e-05,3.482e-05,3.482e-05
48,556.68,0.5133,0.33551,0.89428,0.93122,0.7767,0.83141,0.45267,1.68192,1.12606,1.75127,3.449e-05,3.449e-05,3.449e-05
49,567.386,0.53571,0.35498,0.89517,0.94107,0.77517,0.83238,0.44997,1.68541,1.13325,1.75463,3.416e-05,3.416e-05,3.416e-05
50,577.958,0.51513,0.3404,0.87992,0.94113,0.7761,0.83256,0.45035,1.69303,1.15092,1.75981,3.383e-05,3.383e-05,3.383e-05
51,590.833,0.51016,0.33776,0.87535,0.94098,0.7767,0.83183,0.44828,1.69052,1.13982,1.75394,3.35e-05,3.35e-05,3.35e-05
52,601.755,0.52257,0.33243,0.88702,0.94067,0.7767,0.83151,0.44819,1.69245,1.13635,1.75537,3.317e-05,3.317e-05,3.317e-05
53,612.667,0.53779,0.34465,0.8796,0.93999,0.7767,0.8296,0.44804,1.6812,1.12937,1.74614,3.284e-05,3.284e-05,3.284e-05
54,623.389,0.51151,0.33085,0.87857,0.93943,0.7767,0.83205,0.44987,1.68542,1.13671,1.75299,3.251e-05,3.251e-05,3.251e-05
55,635.321,0.50265,0.32303,0.88555,0.93881,0.7767,0.83068,0.44994,1.68797,1.13574,1.75576,3.218e-05,3.218e-05,3.218e-05
56,646.16,0.53496,0.35416,0.88964,0.93922,0.7767,0.83002,0.44871,1.69253,1.13333,1.75999,3.185e-05,3.185e-05,3.185e-05
57,657.932,0.53053,0.35939,0.88797,0.93881,0.7767,0.83,0.44573,1.69406,1.13324,1.76517,3.152e-05,3.152e-05,3.152e-05
58,669.126,0.5477,0.36343,0.89576,0.93845,0.7767,0.83055,0.44418,1.69738,1.13954,1.76502,3.119e-05,3.119e-05,3.119e-05
59,679.76,0.52053,0.32316,0.88908,0.93873,0.7767,0.83025,0.44501,1.69766,1.15069,1.76946,3.086e-05,3.086e-05,3.086e-05
60,690.604,0.50462,0.32547,0.8862,0.94169,0.78406,0.83035,0.44659,1.69683,1.14239,1.76806,3.053e-05,3.053e-05,3.053e-05
61,701.547,0.51604,0.33415,0.88713,0.94168,0.78384,0.83124,0.44792,1.69397,1.14214,1.76756,3.02e-05,3.02e-05,3.02e-05
62,712.858,0.53582,0.33997,0.89679,0.9417,0.78416,0.83253,0.45247,1.69097,1.1411,1.76474,2.987e-05,2.987e-05,2.987e-05
63,723.71,0.51005,0.33559,0.88127,0.94179,0.7854,0.83156,0.45001,1.69135,1.14822,1.76637,2.954e-05,2.954e-05,2.954e-05
64,734.339,0.51254,0.31644,0.88137,0.94173,0.78461,0.83067,0.44748,1.68754,1.14315,1.7652,2.921e-05,2.921e-05,2.921e-05
65,746.018,0.50918,0.32595,0.88007,0.94169,0.78403,0.83015,0.44656,1.68797,1.13058,1.7654,2.888e-05,2.888e-05,2.888e-05
66,757.079,0.51961,0.33432,0.87944,0.94178,0.7852,0.83184,0.44804,1.6902,1.15776,1.76624,2.855e-05,2.855e-05,2.855e-05
67,768.011,0.50371,0.32068,0.87788,0.94169,0.78398,0.83239,0.44965,1.69201,1.15831,1.76615,2.822e-05,2.822e-05,2.822e-05
68,778.534,0.52187,0.33002,0.89149,0.94176,0.78503,0.83158,0.44945,1.69686,1.15821,1.77249,2.789e-05,2.789e-05,2.789e-05
69,789.158,0.52198,0.34762,0.88885,0.94166,0.78356,0.83301,0.45129,1.69744,1.16476,1.77223,2.756e-05,2.756e-05,2.756e-05
70,799.818,0.48742,0.2974,0.8706,0.93541,0.7767,0.83217,0.4512,1.70322,1.16272,1.77334,2.723e-05,2.723e-05,2.723e-05
71,811.964,0.51707,0.34386,0.89247,0.94114,0.77613,0.83175,0.45034,1.69295,1.15713,1.76683,2.69e-05,2.69e-05,2.69e-05
72,823.585,0.50801,0.33306,0.88655,0.9416,0.78275,0.83174,0.44975,1.68982,1.15107,1.76199,2.657e-05,2.657e-05,2.657e-05
73,833.836,0.51535,0.32601,0.88025,0.93037,0.77842,0.83127,0.44797,1.68696,1.15415,1.76096,2.624e-05,2.624e-05,2.624e-05
74,845.558,0.52081,0.34539,0.8879,0.93056,0.78067,0.83241,0.45198,1.68384,1.14437,1.75796,2.591e-05,2.591e-05,2.591e-05
75,856.855,0.50009,0.32351,0.87595,0.94123,0.77753,0.83322,0.45235,1.68852,1.14717,1.76436,2.558e-05,2.558e-05,2.558e-05
76,867.855,0.52724,0.34617,0.89656,0.91639,0.78641,0.83348,0.45367,1.69172,1.15939,1.76934,2.525e-05,2.525e-05,2.525e-05
77,880.107,0.50059,0.3319,0.88182,0.93045,0.78641,0.83239,0.44798,1.69041,1.1522,1.7644,2.492e-05,2.492e-05,2.492e-05
78,892.192,0.51804,0.32185,0.89287,0.93097,0.78565,0.83117,0.45111,1.69347,1.14325,1.76847,2.459e-05,2.459e-05,2.459e-05
79,903.487,0.51408,0.33848,0.88992,0.93713,0.7767,0.83238,0.45031,1.68413,1.1507,1.76187,2.426e-05,2.426e-05,2.426e-05
80,914.566,0.514,0.34649,0.88014,0.9413,0.77841,0.8326,0.449,1.69201,1.15734,1.76839,2.393e-05,2.393e-05,2.393e-05
81,925.652,0.50791,0.33133,0.88346,0.94106,0.77504,0.83231,0.45141,1.69233,1.16996,1.76866,2.36e-05,2.36e-05,2.36e-05
82,936.634,0.48688,0.3054,0.87522,0.94149,0.78109,0.83236,0.44982,1.69176,1.1639,1.76895,2.327e-05,2.327e-05,2.327e-05
83,947.294,0.51564,0.32397,0.88331,0.94133,0.77882,0.83274,0.44616,1.69614,1.1683,1.77529,2.294e-05,2.294e-05,2.294e-05
84,957.412,0.48687,0.30834,0.86096,0.93376,0.7767,0.83144,0.44737,1.68416,1.13903,1.7638,2.261e-05,2.261e-05,2.261e-05
85,968.086,0.52146,0.34097,0.88671,0.94135,0.77922,0.832,0.44897,1.68928,1.15652,1.77004,2.228e-05,2.228e-05,2.228e-05
86,978.622,0.49822,0.30788,0.86432,0.93455,0.7767,0.83121,0.44766,1.68568,1.14915,1.76583,2.195e-05,2.195e-05,2.195e-05
87,989.376,0.49083,0.30902,0.87071,0.93296,0.7767,0.83196,0.44817,1.68409,1.14097,1.76248,2.162e-05,2.162e-05,2.162e-05
88,1001.4,0.50314,0.31684,0.87208,0.9309,0.78478,0.83151,0.45055,1.68247,1.14455,1.76285,2.129e-05,2.129e-05,2.129e-05
89,1011.89,0.49782,0.32302,0.88166,0.93158,0.7767,0.83285,0.4489,1.68342,1.14761,1.7667,2.096e-05,2.096e-05,2.096e-05
90,1022.95,0.49767,0.32017,0.87655,0.93497,0.7767,0.83282,0.44677,1.69021,1.14245,1.76442,2.063e-05,2.063e-05,2.063e-05
91,1034.21,0.48136,0.30231,0.87124,0.93305,0.7767,0.83079,0.44291,1.68932,1.14432,1.76336,2.03e-05,2.03e-05,2.03e-05
92,1045.13,0.49966,0.31438,0.88046,0.94152,0.78156,0.83139,0.44455,1.69577,1.14717,1.77399,1.997e-05,1.997e-05,1.997e-05
93,1056.17,0.49275,0.31932,0.87437,0.94118,0.77669,0.83238,0.44235,1.69603,1.14851,1.77544,1.964e-05,1.964e-05,1.964e-05
94,1067.8,0.50971,0.32588,0.88838,0.93077,0.78323,0.83189,0.44508,1.69416,1.14998,1.77502,1.931e-05,1.931e-05,1.931e-05
95,1078.19,0.47933,0.29525,0.86746,0.93317,0.7767,0.83195,0.44728,1.70376,1.15756,1.78404,1.898e-05,1.898e-05,1.898e-05
96,1088.72,0.48378,0.32176,0.87597,0.93801,0.7767,0.83299,0.44458,1.69433,1.15092,1.77779,1.865e-05,1.865e-05,1.865e-05
97,1099.13,0.48544,0.32108,0.87377,0.93055,0.78051,0.83128,0.44409,1.691,1.15022,1.77463,1.832e-05,1.832e-05,1.832e-05
98,1111.05,0.51521,0.33062,0.88042,0.93072,0.78265,0.83183,0.44763,1.68825,1.15023,1.77029,1.799e-05,1.799e-05,1.799e-05
99,1122.33,0.50158,0.33353,0.87212,0.94101,0.77435,0.83384,0.44803,1.68923,1.14853,1.77229,1.766e-05,1.766e-05,1.766e-05
100,1133.98,0.49683,0.31174,0.87094,0.94107,0.77527,0.83257,0.44839,1.69263,1.1544,1.77346,1.733e-05,1.733e-05,1.733e-05
101,1145.46,0.49257,0.31952,0.86804,0.93555,0.7767,0.83493,0.45276,1.69089,1.15781,1.77259,1.7e-05,1.7e-05,1.7e-05
