epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,178.792,1.46364,1.2392,1.34884,0.78903,0.6699,0.64747,0.27647,1.93974,1.35024,1.68204,0.0046535,0.0046535,0.0046535
16,189.811,1.48608,1.23989,1.34654,0.85642,0.64078,0.68333,0.29851,1.94998,1.37741,1.65425,0.00462875,0.00462875,0.00462875
17,202.828,1.40554,1.14927,1.31294,0.73234,0.65049,0.69188,0.33458,1.78488,1.171,1.61274,0.004604,0.004604,0.004604
18,213.987,1.39018,1.15349,1.31876,0.83013,0.63107,0.68888,0.34297,1.69618,1.1781,1.54837,0.00457925,0.00457925,0.00457925
19,225.623,1.3662,1.13967,1.32026,0.88126,0.64852,0.70679,0.34896,1.80746,1.34857,1.61597,0.0045545,0.0045545,0.0045545
20,236.995,1.34174,1.0447,1.27169,0.96854,0.59779,0.69137,0.34307,1.8172,1.34888,1.61822,0.00452975,0.00452975,0.00452975
21,248.452,1.31099,1.03928,1.26969,0.82971,0.58252,0.6331,0.27368,1.91522,1.45733,1.65901,0.004505,0.004505,0.004505
22,259.343,1.34229,0.99882,1.27308,0.88215,0.5814,0.65433,0.28386,1.78097,1.30467,1.61279,0.00448025,0.00448025,0.00448025
23,270.611,1.33157,1.07091,1.28755,0.84089,0.66705,0.68025,0.34712,1.6987,1.25441,1.51147,0.0044555,0.0044555,0.0044555
24,281.813,1.30921,1.02208,1.25176,0.79941,0.6578,0.68032,0.34147,1.79984,1.33446,1.5726,0.00443075,0.00443075,0.00443075
25,292.689,1.25465,0.98073,1.21143,0.77693,0.70874,0.70638,0.34376,1.80468,1.30657,1.66578,0.004406,0.004406,0.004406
26,305.31,1.28263,0.9507,1.21877,0.80463,0.67961,0.71214,0.34154,1.94362,1.18167,1.65795,0.00438125,0.00438125,0.00438125
27,316.366,1.26231,0.90114,1.22169,0.841,0.66761,0.69751,0.32859,1.95269,1.31202,1.68747,0.0043565,0.0043565,0.0043565
28,327.926,1.27215,0.97478,1.23102,0.82318,0.6328,0.67686,0.3049,1.70675,1.23759,1.60127,0.00433175,0.00433175,0.00433175
29,340.25,1.22127,0.90355,1.20777,0.79678,0.60908,0.6427,0.28648,1.79508,1.21571,1.58347,0.004307,0.004307,0.004307
30,351.325,1.25004,0.94462,1.22999,0.85278,0.63107,0.70158,0.37984,1.79207,1.08443,1.62177,0.00428225,0.00428225,0.00428225
31,362.068,1.21556,0.93932,1.19062,0.80265,0.66019,0.69523,0.35167,1.66841,1.22805,1.53637,0.0042575,0.0042575,0.0042575
32,373.813,1.16895,0.89243,1.17268,0.78333,0.68932,0.7056,0.35728,1.74299,1.16673,1.61333,0.00423275,0.00423275,0.00423275
33,384.321,1.1881,0.90258,1.20219,0.80941,0.65049,0.71617,0.36356,1.74167,1.25857,1.53134,0.004208,0.004208,0.004208
34,396.117,1.16793,0.8818,1.18755,0.82061,0.66019,0.70607,0.32799,1.88176,1.42008,1.66994,0.00418325,0.00418325,0.00418325
35,407.684,1.15573,0.88191,1.17347,0.86825,0.65049,0.72073,0.33302,2.09359,1.33857,1.86369,0.0041585,0.0041585,0.0041585
36,419.824,1.17315,0.84864,1.15696,0.97043,0.66019,0.77665,0.36279,1.82368,1.19621,1.57557,0.00413375,0.00413375,0.00413375
37,430.764,1.20303,0.85709,1.17821,0.91752,0.68932,0.77584,0.4053,1.67777,1.08913,1.49994,0.004109,0.004109,0.004109
38,441.499,1.15663,0.85884,1.17149,0.89214,0.6699,0.761,0.37548,1.73823,1.11444,1.51969,0.00408425,0.00408425,0.00408425
39,452.375,1.13,0.80267,1.14569,0.9202,0.67177,0.7535,0.35221,1.7291,1.10775,1.54514,0.0040595,0.0040595,0.0040595
40,463.379,1.12057,0.83661,1.15754,0.84657,0.66019,0.71152,0.32775,1.81946,1.20941,1.6847,0.00403475,0.00403475,0.00403475
41,474.463,1.13672,0.86271,1.16549,0.87347,0.67025,0.7504,0.35543,1.87402,1.22495,1.67178,0.00401,0.00401,0.00401
42,486.016,1.15566,0.8439,1.16906,0.84893,0.67961,0.76867,0.3971,1.70724,1.07266,1.57665,0.00398525,0.00398525,0.00398525
43,496.675,1.1069,0.79809,1.13363,0.90563,0.65219,0.74514,0.36602,1.74694,1.16728,1.6222,0.0039605,0.0039605,0.0039605
44,508.735,1.13036,0.77625,1.14831,0.88237,0.65549,0.71673,0.3442,1.79712,1.15086,1.62373,0.00393575,0.00393575,0.00393575
45,520.425,1.08518,0.74768,1.1336,0.90287,0.71845,0.77824,0.38039,1.76376,1.06125,1.62048,0.003911,0.003911,0.003911
46,532.131,1.11548,0.7994,1.13352,0.80165,0.70633,0.74041,0.36274,1.71125,1.13169,1.57995,0.00388625,0.00388625,0.00388625
47,543.553,1.09255,0.76493,1.12123,0.82428,0.68316,0.74487,0.35132,1.84678,1.23233,1.66536,0.0038615,0.0038615,0.0038615
48,555.096,1.05722,0.77432,1.13254,0.86228,0.75728,0.7535,0.38998,1.69715,1.12307,1.61039,0.00383675,0.00383675,0.00383675
49,566.462,1.08924,0.81336,1.13813,0.86342,0.66019,0.73251,0.37298,1.72199,1.20678,1.56757,0.003812,0.003812,0.003812
50,577.279,1.05642,0.73189,1.11304,0.91217,0.64078,0.76677,0.38924,1.8391,1.12243,1.68823,0.00378725,0.00378725,0.00378725
51,589.827,1.04536,0.74452,1.11185,0.83146,0.68932,0.74495,0.37136,1.8177,1.13205,1.67408,0.0037625,0.0037625,0.0037625
52,601.326,1.02762,0.71218,1.10196,0.83941,0.65975,0.71472,0.33025,1.8667,1.25463,1.73176,0.00373775,0.00373775,0.00373775
53,613.158,1.05742,0.74053,1.10621,0.75486,0.73786,0.70046,0.34139,1.72993,1.16425,1.61198,0.003713,0.003713,0.003713
54,624.043,1.00701,0.69025,1.07864,0.82549,0.69903,0.7471,0.34199,1.85898,1.20629,1.64987,0.00368825,0.00368825,0.00368825
55,635.257,0.98477,0.67421,1.07837,0.82593,0.62136,0.68054,0.33887,1.73708,1.05362,1.64712,0.0036635,0.0036635,0.0036635
56,646.584,1.01463,0.73796,1.09276,0.73447,0.72511,0.74287,0.32898,1.8055,1.29307,1.72446,0.00363875,0.00363875,0.00363875
57,658.483,1.0553,0.75228,1.10659,0.8761,0.68651,0.77492,0.35176,1.77342,1.26592,1.66295,0.003614,0.003614,0.003614
58,670.122,1.04897,0.73682,1.10542,0.80286,0.75125,0.78724,0.38616,1.74501,1.06726,1.59197,0.00358925,0.00358925,0.00358925
59,681.714,0.9969,0.72074,1.09135,0.85659,0.6959,0.75378,0.34933,1.75241,1.1897,1.57848,0.0035645,0.0035645,0.0035645
60,693.166,0.98948,0.70854,1.08043,0.94852,0.62136,0.74093,0.34747,1.78179,1.21958,1.61038,0.00353975,0.00353975,0.00353975
61,704.358,1.00951,0.71291,1.09605,0.83075,0.66718,0.69817,0.3516,1.73636,1.31619,1.58403,0.003515,0.003515,0.003515
62,715.438,1.02508,0.71921,1.10042,0.89146,0.66019,0.74114,0.33962,1.70921,1.19281,1.58976,0.00349025,0.00349025,0.00349025
63,726.466,0.99562,0.68459,1.08858,0.87854,0.66019,0.7193,0.34526,1.82738,1.13375,1.71819,0.0034655,0.0034655,0.0034655
64,737.042,0.95516,0.65083,1.05996,0.92101,0.61165,0.73067,0.36401,1.78762,1.14421,1.64932,0.00344075,0.00344075,0.00344075
65,750.186,0.9778,0.656,1.06559,0.83418,0.6838,0.74077,0.3862,1.74566,1.13259,1.65163,0.003416,0.003416,0.003416
66,761.814,0.96834,0.69073,1.0615,0.84934,0.65684,0.73203,0.3667,1.71369,1.0779,1.61067,0.00339125,0.00339125,0.00339125
67,773.473,0.94455,0.62804,1.05195,0.79768,0.70874,0.72315,0.36339,1.79284,1.1936,1.6656,0.0033665,0.0033665,0.0033665
68,784.87,0.964,0.66204,1.06729,0.9472,0.69664,0.74808,0.36511,1.82942,1.39885,1.71292,0.00334175,0.00334175,0.00334175
69,796.732,0.97366,0.70025,1.07746,0.79398,0.68932,0.7033,0.35401,1.78456,1.22188,1.60766,0.003317,0.003317,0.003317
70,807.684,0.89757,0.60123,1.0289,0.80259,0.67961,0.69293,0.35245,1.75761,1.28438,1.66715,0.00329225,0.00329225,0.00329225
71,819.72,0.95084,0.65364,1.06813,0.87646,0.69903,0.73242,0.39124,1.73644,1.3088,1.6453,0.0032675,0.0032675,0.0032675
72,831.981,0.94231,0.66672,1.06038,0.84413,0.68356,0.76052,0.3864,1.73347,1.13094,1.61604,0.00324275,0.00324275,0.00324275
73,843.289,0.94476,0.63616,1.052,0.89528,0.6699,0.76981,0.37616,1.73916,1.16313,1.68887,0.003218,0.003218,0.003218
74,855.191,0.94055,0.63271,1.06187,0.89998,0.65049,0.75865,0.3885,1.65546,1.10603,1.60226,0.00319325,0.00319325,0.00319325
75,866.026,0.90178,0.61547,1.03635,0.89523,0.70874,0.78413,0.39904,1.72383,1.12593,1.66019,0.0031685,0.0031685,0.0031685
76,877.121,0.94013,0.6891,1.06232,0.88039,0.71462,0.78274,0.38896,1.74,1.04949,1.62939,0.00314375,0.00314375,0.00314375
77,888.948,0.90255,0.65275,1.04695,0.8889,0.64078,0.77056,0.40681,1.69586,0.98616,1.60426,0.003119,0.003119,0.003119
78,900.607,0.90379,0.61716,1.03824,0.848,0.68932,0.7686,0.38207,1.71059,1.02991,1.61113,0.00309425,0.00309425,0.00309425
79,911.799,0.94528,0.63316,1.06671,0.84596,0.70874,0.74575,0.34481,1.75444,1.25153,1.63424,0.0030695,0.0030695,0.0030695
80,923.272,0.90271,0.62994,1.03388,0.87309,0.72816,0.76915,0.38774,1.73214,1.16351,1.6487,0.00304475,0.00304475,0.00304475
81,934.48,0.9083,0.61322,1.03541,0.89315,0.64924,0.74415,0.36489,1.72996,1.16521,1.63379,0.00302,0.00302,0.00302
82,945.652,0.86802,0.58006,1.0192,0.82382,0.74757,0.77071,0.38183,1.77377,1.09282,1.67313,0.00299525,0.00299525,0.00299525
83,957.299,0.88288,0.61076,1.02338,0.86447,0.74312,0.80087,0.36664,1.78452,1.13937,1.71554,0.0029705,0.0029705,0.0029705
84,968.313,0.884,0.58578,1.01313,0.94336,0.6469,0.75536,0.32603,1.90947,1.31943,1.78188,0.00294575,0.00294575,0.00294575
85,978.969,0.8759,0.66524,1.02693,0.93642,0.715,0.7863,0.38075,1.80151,1.10856,1.66746,0.002921,0.002921,0.002921
86,990.837,0.89393,0.58727,1.01612,0.87369,0.69903,0.76963,0.39229,1.68255,1.07609,1.58831,0.00289625,0.00289625,0.00289625
87,1002.85,0.86869,0.58918,1.00905,0.88203,0.68932,0.74104,0.36176,1.74536,1.18876,1.63932,0.0028715,0.0028715,0.0028715
88,1014.07,0.88823,0.60053,1.01966,0.88835,0.69523,0.7423,0.36926,1.89838,1.15067,1.77156,0.00284675,0.00284675,0.00284675
89,1025.78,0.88935,0.60033,1.03661,0.88362,0.72816,0.79708,0.39603,1.82245,1.02721,1.67995,0.002822,0.002822,0.002822
90,1036.28,0.84354,0.57027,1.01,0.95934,0.6873,0.79384,0.39908,1.81276,1.06697,1.72861,0.00279725,0.00279725,0.00279725
91,1047.24,0.83356,0.55724,0.99959,0.88457,0.70874,0.77961,0.38874,1.7599,1.33628,1.65579,0.0027725,0.0027725,0.0027725
92,1058.51,0.85076,0.56311,1.00801,0.9594,0.68824,0.75765,0.37135,1.82436,1.28679,1.66721,0.00274775,0.00274775,0.00274775
93,1070.2,0.8487,0.5778,1.01089,0.89094,0.71384,0.80335,0.38164,1.76525,1.06111,1.67276,0.002723,0.002723,0.002723
94,1081.71,0.84177,0.57398,1.01398,0.83014,0.75917,0.75847,0.35322,1.80186,1.11178,1.6886,0.00269825,0.00269825,0.00269825
95,1092.36,0.80371,0.52209,0.98573,0.89166,0.71912,0.77307,0.39846,1.67883,1.20967,1.62804,0.0026735,0.0026735,0.0026735
96,1103.41,0.81558,0.57844,1.01213,0.90928,0.70874,0.78697,0.41483,1.65903,1.13811,1.615,0.00264875,0.00264875,0.00264875
97,1114.89,0.82901,0.56383,0.99765,0.92045,0.6699,0.80347,0.38322,1.76473,1.157,1.71507,0.002624,0.002624,0.002624
98,1127.38,0.84939,0.57388,1.00753,0.87825,0.70039,0.76332,0.37112,1.7657,1.2583,1.71041,0.00259925,0.00259925,0.00259925
99,1138.57,0.82179,0.58139,0.99936,0.90697,0.66257,0.77063,0.39391,1.71302,1.2501,1.69219,0.0025745,0.0025745,0.0025745
100,1150.74,0.83768,0.53144,0.98978,0.87632,0.68792,0.76642,0.39176,1.72072,1.21153,1.6701,0.00254975,0.00254975,0.00254975
101,1161.84,0.8018,0.54006,0.98175,0.89177,0.71997,0.79412,0.39379,1.6873,1.05013,1.65607,0.002525,0.002525,0.002525
102,1173.45,0.81356,0.54131,1.00244,0.88861,0.69903,0.75694,0.3721,1.71015,1.24162,1.69634,0.00250025,0.00250025,0.00250025
103,1185.19,0.7715,0.52356,0.96645,0.85572,0.68932,0.76689,0.3657,1.80579,1.44585,1.76587,0.0024755,0.0024755,0.0024755
104,1197.6,0.78819,0.50605,0.96882,0.93187,0.71845,0.7951,0.36956,1.77374,1.18766,1.7259,0.00245075,0.00245075,0.00245075
105,1208.73,0.78538,0.5287,0.98298,0.9561,0.69903,0.79733,0.3902,1.81761,1.08518,1.79511,0.002426,0.002426,0.002426
106,1220.79,0.80683,0.55919,0.98901,0.89404,0.67961,0.76851,0.37932,1.8453,1.00152,1.78886,0.00240125,0.00240125,0.00240125
107,1232.54,0.80425,0.54937,0.98806,0.93234,0.66892,0.78191,0.3845,1.88003,1.08278,1.83676,0.0023765,0.0023765,0.0023765
108,1244.17,0.79858,0.55639,0.98561,0.93118,0.70874,0.80573,0.39981,1.83766,1.02448,1.82576,0.00235175,0.00235175,0.00235175
109,1256.27,0.76162,0.51035,0.97021,0.93936,0.70874,0.80348,0.3895,1.81276,1.13084,1.76363,0.002327,0.002327,0.002327
110,1267.41,0.77906,0.5346,0.98345,0.88157,0.72274,0.78915,0.39524,1.68973,1.06408,1.66296,0.00230225,0.00230225,0.00230225
111,1279.72,0.77085,0.52291,0.97162,0.90059,0.74757,0.80709,0.40534,1.82485,1.07406,1.7869,0.0022775,0.0022775,0.0022775
112,1291.7,0.78246,0.52564,0.98879,0.88748,0.76575,0.81287,0.42391,1.78962,1.00721,1.71792,0.00225275,0.00225275,0.00225275
113,1302.37,0.79582,0.52279,0.98781,0.94222,0.6699,0.77246,0.37739,1.77626,1.16585,1.69629,0.002228,0.002228,0.002228
114,1313.05,0.76188,0.52224,0.96299,0.84214,0.72512,0.76321,0.41137,1.70876,1.25515,1.6662,0.00220325,0.00220325,0.00220325
115,1323.63,0.77401,0.49421,0.97563,0.86081,0.73786,0.76386,0.39138,1.76694,1.15444,1.70314,0.0021785,0.0021785,0.0021785
116,1335.58,0.76858,0.50698,0.98611,0.85768,0.75728,0.79271,0.42695,1.73416,1.06344,1.71457,0.00215375,0.00215375,0.00215375
117,1347,0.75666,0.50226,0.97219,0.87151,0.75728,0.78352,0.42219,1.73941,1.10189,1.73427,0.002129,0.002129,0.002129
118,1358.69,0.78827,0.55161,0.98252,0.92466,0.71498,0.77675,0.40575,1.73291,1.15821,1.70706,0.00210425,0.00210425,0.00210425
119,1370.13,0.78619,0.52124,0.97635,0.87727,0.71845,0.76566,0.40124,1.73014,1.18151,1.69068,0.0020795,0.0020795,0.0020795
120,1382.07,0.74441,0.49031,0.96075,0.90851,0.69903,0.80031,0.41133,1.73485,1.14173,1.70126,0.00205475,0.00205475,0.00205475
121,1393.84,0.76392,0.51819,0.98409,0.86326,0.68932,0.77694,0.40313,1.76604,1.23152,1.69226,0.00203,0.00203,0.00203
122,1405.42,0.73339,0.51211,0.96188,0.88178,0.72816,0.78393,0.39769,1.73722,1.14416,1.64262,0.00200525,0.00200525,0.00200525
123,1416.64,0.74754,0.49158,0.95259,0.92791,0.6699,0.79944,0.42285,1.72119,1.20377,1.64334,0.0019805,0.0019805,0.0019805
124,1429.24,0.74987,0.49811,0.96888,0.81769,0.7403,0.79196,0.39454,1.70375,1.20054,1.66648,0.00195575,0.00195575,0.00195575
125,1440.52,0.76579,0.52081,0.98592,0.85548,0.74712,0.77684,0.39926,1.74729,1.1856,1.69327,0.001931,0.001931,0.001931
126,1451.25,0.74116,0.49969,0.96721,0.82229,0.76374,0.79165,0.39685,1.75213,1.14223,1.71639,0.00190625,0.00190625,0.00190625
127,1462.18,0.6973,0.46472,0.93591,0.9377,0.73067,0.80931,0.40679,1.76222,1.17752,1.75608,0.0018815,0.0018815,0.0018815
128,1473.19,0.72125,0.4829,0.95592,0.91071,0.69316,0.78975,0.4005,1.79989,1.32651,1.82279,0.00185675,0.00185675,0.00185675
129,1484.96,0.70395,0.46465,0.95139,0.8408,0.72816,0.79065,0.40249,1.76958,1.18961,1.72698,0.001832,0.001832,0.001832
130,1496.46,0.71676,0.47945,0.95737,0.88888,0.71845,0.78963,0.41755,1.73681,1.17618,1.69907,0.00180725,0.00180725,0.00180725
131,1507.43,0.7589,0.47545,0.96107,0.84631,0.76699,0.81275,0.41247,1.73868,1.10361,1.72722,0.0017825,0.0017825,0.0017825
132,1519,0.72161,0.48699,0.95721,0.91111,0.74757,0.8132,0.42669,1.73722,1.08304,1.74612,0.00175775,0.00175775,0.00175775
133,1530.12,0.67965,0.45354,0.94142,0.89054,0.73786,0.80688,0.41898,1.77939,1.17179,1.75207,0.001733,0.001733,0.001733
134,1541.53,0.73854,0.49449,0.97132,0.87969,0.70993,0.80607,0.4209,1.76032,1.12749,1.73219,0.00170825,0.00170825,0.00170825
135,1553.46,0.68485,0.4861,0.94551,0.80314,0.75728,0.80996,0.42878,1.85795,1.18406,1.77773,0.0016835,0.0016835,0.0016835
136,1564.94,0.71226,0.46902,0.95556,0.89532,0.69903,0.80773,0.41511,1.84047,1.22222,1.79914,0.00165875,0.00165875,0.00165875
137,1575.95,0.68911,0.47914,0.93705,0.86104,0.78208,0.81064,0.41229,1.76585,1.11166,1.75771,0.001634,0.001634,0.001634
138,1587.46,0.6822,0.44964,0.93896,0.82288,0.7767,0.80901,0.41603,1.73042,1.07932,1.7374,0.00160925,0.00160925,0.00160925
139,1598.17,0.66495,0.43361,0.92813,0.83886,0.75813,0.80007,0.39651,1.76166,1.10781,1.75119,0.0015845,0.0015845,0.0015845
140,1610.36,0.64925,0.4132,0.92513,0.88471,0.74505,0.79783,0.42448,1.75566,1.07674,1.73428,0.00155975,0.00155975,0.00155975
141,1620.94,0.69111,0.4465,0.93351,0.88451,0.73786,0.80859,0.42886,1.74632,1.0812,1.75115,0.001535,0.001535,0.001535
142,1631.84,0.69714,0.45216,0.94267,0.91511,0.71845,0.80184,0.43082,1.68816,1.05423,1.71701,0.00151025,0.00151025,0.00151025
143,1643.14,0.71032,0.47441,0.96004,0.8634,0.78641,0.81601,0.44283,1.71169,1.07051,1.72036,0.0014855,0.0014855,0.0014855
144,1654.08,0.64636,0.4378,0.93714,0.872,0.76699,0.81118,0.43071,1.69356,1.09804,1.69918,0.00146075,0.00146075,0.00146075
145,1665.82,0.67111,0.42845,0.93497,0.9272,0.73786,0.82377,0.43347,1.75038,1.10418,1.72055,0.001436,0.001436,0.001436
146,1677.45,0.69337,0.45712,0.94255,0.95979,0.69534,0.79927,0.413,1.73725,1.1391,1.69016,0.00141125,0.00141125,0.00141125
147,1689.58,0.66734,0.43305,0.93638,0.94023,0.73786,0.80909,0.43524,1.70244,1.10211,1.68846,0.0013865,0.0013865,0.0013865
148,1700.67,0.67456,0.44149,0.94509,0.88441,0.74286,0.79395,0.42764,1.72235,1.13039,1.72224,0.00136175,0.00136175,0.00136175
149,1711.5,0.66093,0.429,0.92526,0.88924,0.73786,0.79246,0.41257,1.69049,1.1578,1.70543,0.001337,0.001337,0.001337
150,1722.81,0.6748,0.4413,0.94541,0.90179,0.74757,0.81214,0.42554,1.72171,1.14207,1.71357,0.00131225,0.00131225,0.00131225
151,1733.55,0.6329,0.41832,0.9201,0.92664,0.73584,0.81059,0.44144,1.69627,1.08541,1.70308,0.0012875,0.0012875,0.0012875
152,1744.46,0.63466,0.3918,0.91475,0.93473,0.72816,0.7978,0.43061,1.70749,1.09476,1.73788,0.00126275,0.00126275,0.00126275
153,1756.17,0.65912,0.43743,0.93218,0.88533,0.74959,0.83148,0.4492,1.70453,1.05426,1.72107,0.001238,0.001238,0.001238
154,1769.02,0.67539,0.45002,0.94653,0.87473,0.74577,0.83096,0.44865,1.72508,1.11753,1.7363,0.00121325,0.00121325,0.00121325
155,1781.19,0.65466,0.42515,0.92769,0.90689,0.75649,0.82324,0.4439,1.72598,1.12617,1.72575,0.0011885,0.0011885,0.0011885
156,1793.73,0.63669,0.42134,0.91819,0.95658,0.72816,0.80047,0.43052,1.71303,1.1457,1.73541,0.00116375,0.00116375,0.00116375
157,1805.95,0.63732,0.41461,0.92054,0.95573,0.72816,0.81336,0.44695,1.69854,1.12575,1.7019,0.001139,0.001139,0.001139
158,1816.38,0.63584,0.40546,0.92227,0.90887,0.71845,0.79843,0.4231,1.7105,1.20804,1.69993,0.00111425,0.00111425,0.00111425
159,1827.83,0.64359,0.43817,0.92914,0.90433,0.73421,0.80214,0.43613,1.68684,1.13883,1.68484,0.0010895,0.0010895,0.0010895
160,1838.26,0.64271,0.41225,0.91986,0.9476,0.68932,0.7955,0.42051,1.71667,1.15682,1.694,0.00106475,0.00106475,0.00106475
161,1849.7,0.62691,0.42657,0.91937,0.96154,0.68932,0.80238,0.42478,1.74911,1.17509,1.71905,0.00104,0.00104,0.00104
162,1860.89,0.6136,0.40445,0.91589,0.85962,0.77288,0.80635,0.40925,1.74572,1.15349,1.72772,0.00101525,0.00101525,0.00101525
163,1871.91,0.61576,0.3993,0.9079,0.89574,0.76699,0.80862,0.42624,1.74491,1.14568,1.72837,0.0009905,0.0009905,0.0009905
164,1883.56,0.64148,0.40482,0.91282,0.85981,0.7741,0.80265,0.41331,1.76536,1.18671,1.7218,0.00096575,0.00096575,0.00096575
165,1894.47,0.62526,0.41195,0.92091,0.95586,0.71845,0.79958,0.42372,1.73822,1.11339,1.72198,0.000941,0.000941,0.000941
166,1905.99,0.61243,0.39974,0.91202,0.88323,0.75728,0.81137,0.43062,1.77509,1.10889,1.76445,0.00091625,0.00091625,0.00091625
167,1917.16,0.61101,0.40382,0.92604,0.86392,0.7767,0.82019,0.42599,1.77919,1.07722,1.75961,0.0008915,0.0008915,0.0008915
168,1928.18,0.61873,0.39583,0.91871,0.86812,0.76693,0.81501,0.42617,1.76384,1.13709,1.74349,0.00086675,0.00086675,0.00086675
169,1938.93,0.59289,0.3894,0.9022,0.85668,0.75443,0.79925,0.41175,1.77947,1.27506,1.77446,0.000842,0.000842,0.000842
170,1950.66,0.60406,0.40233,0.90876,0.90573,0.74624,0.80696,0.42695,1.72155,1.15945,1.72848,0.00081725,0.00081725,0.00081725
171,1962.23,0.61355,0.4075,0.90805,0.91448,0.73786,0.81476,0.4322,1.72231,1.12766,1.75498,0.0007925,0.0007925,0.0007925
172,1973.89,0.59457,0.38478,0.91058,0.8484,0.75728,0.81025,0.42342,1.74233,1.27766,1.78085,0.00076775,0.00076775,0.00076775
173,1984.95,0.61038,0.39176,0.90856,0.88975,0.73786,0.80524,0.4268,1.73785,1.56367,1.76199,0.000743,0.000743,0.000743
174,1996.86,0.58699,0.37807,0.92042,0.88533,0.74962,0.80763,0.4324,1.74551,1.46514,1.76283,0.00071825,0.00071825,0.00071825
175,2008.19,0.61032,0.41165,0.92172,0.94764,0.70874,0.79936,0.43563,1.74811,1.42146,1.7907,0.0006935,0.0006935,0.0006935
176,2019.86,0.59259,0.38204,0.9025,0.88594,0.75728,0.81098,0.43401,1.74137,1.20454,1.78964,0.00066875,0.00066875,0.00066875
177,2030.95,0.57757,0.36876,0.89954,0.92747,0.74492,0.8172,0.43123,1.73037,1.13898,1.75552,0.000644,0.000644,0.000644
178,2042.71,0.59988,0.39358,0.91559,0.89899,0.78641,0.82451,0.43637,1.72637,1.09416,1.76058,0.00061925,0.00061925,0.00061925
179,2053.55,0.58972,0.38643,0.8998,0.91946,0.77588,0.81856,0.43213,1.71216,1.08201,1.75129,0.0005945,0.0005945,0.0005945
180,2065.27,0.58975,0.39189,0.90226,0.89972,0.78399,0.82495,0.43836,1.70985,1.09099,1.74886,0.00056975,0.00056975,0.00056975
181,2076.95,0.58224,0.37224,0.90334,0.88056,0.78732,0.82591,0.43896,1.69634,1.11862,1.74005,0.000545,0.000545,0.000545
182,2089.67,0.58839,0.38913,0.90346,0.89885,0.77651,0.82485,0.44658,1.67818,1.09474,1.73343,0.00052025,0.00052025,0.00052025
183,2100.3,0.59436,0.39097,0.9128,0.87077,0.78641,0.82261,0.44309,1.69896,1.12329,1.74627,0.0004955,0.0004955,0.0004955
184,2111.49,0.55855,0.37535,0.89347,0.88016,0.79612,0.82466,0.4395,1.68301,1.16184,1.73148,0.00047075,0.00047075,0.00047075
185,2121.79,0.55351,0.36622,0.8946,0.93025,0.72816,0.81493,0.43544,1.66223,1.15302,1.7173,0.000446,0.000446,0.000446
186,2134.03,0.58791,0.38301,0.90861,0.93421,0.73786,0.82331,0.43708,1.66206,1.1559,1.72899,0.00042125,0.00042125,0.00042125
