epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,179.742,1.48563,1.20473,1.35772,0.77229,0.64078,0.6561,0.31114,1.71181,1.27925,1.51218,0.004769,0.004769,0.004769
16,190.712,1.43134,1.20809,1.29919,0.77568,0.60194,0.63249,0.28935,2.02016,1.59528,1.69197,0.0047525,0.0047525,0.0047525
17,203.44,1.38494,1.10696,1.28896,0.84849,0.59814,0.65353,0.29026,1.94521,1.42119,1.58231,0.004736,0.004736,0.004736
18,214.936,1.41815,1.13922,1.3069,0.75498,0.66019,0.68997,0.34011,1.68297,1.25581,1.54411,0.0047195,0.0047195,0.0047195
19,226.487,1.37493,1.13032,1.30769,0.78615,0.67961,0.71351,0.3459,1.76302,1.213,1.54448,0.004703,0.004703,0.004703
20,237.661,1.32601,1.09424,1.27509,0.80442,0.63892,0.66483,0.33415,1.83023,1.26299,1.58575,0.0046865,0.0046865,0.0046865
21,249.097,1.32521,1.04694,1.2647,0.78224,0.64078,0.7055,0.34722,1.74646,1.30916,1.54023,0.00467,0.00467,0.00467
22,260.645,1.34698,1.06038,1.27674,0.82261,0.60194,0.70601,0.33674,1.7085,1.23871,1.53148,0.0046535,0.0046535,0.0046535
23,272.22,1.30954,1.05407,1.26195,0.82691,0.64934,0.68514,0.33675,1.67857,1.28469,1.52044,0.004637,0.004637,0.004637
24,282.884,1.3024,0.98496,1.24039,0.8318,0.6242,0.70387,0.3283,1.81738,1.35582,1.52306,0.0046205,0.0046205,0.0046205
25,293.561,1.29779,0.96634,1.23119,0.71209,0.64838,0.63426,0.28979,1.9791,1.44974,1.63061,0.004604,0.004604,0.004604
26,305.832,1.28333,0.95444,1.20657,0.86679,0.63178,0.72135,0.35615,1.87522,1.13708,1.63497,0.0045875,0.0045875,0.0045875
27,316.736,1.25136,0.94443,1.20432,0.95689,0.64652,0.72472,0.34852,1.75744,1.20092,1.51575,0.004571,0.004571,0.004571
28,328.391,1.27288,0.93006,1.21916,0.80059,0.65049,0.69275,0.31653,1.91038,1.3075,1.69858,0.0045545,0.0045545,0.0045545
29,339.699,1.24441,0.91527,1.20547,0.85804,0.61165,0.7118,0.33077,1.71408,1.12413,1.52272,0.004538,0.004538,0.004538
30,350.933,1.27924,0.96312,1.21827,0.88987,0.65049,0.72696,0.33982,1.75795,1.2874,1.56041,0.0045215,0.0045215,0.0045215
31,362.784,1.2102,0.93927,1.2122,0.76831,0.70832,0.68193,0.31179,1.82242,1.18597,1.60934,0.004505,0.004505,0.004505
32,374.676,1.17944,0.93826,1.18198,0.81305,0.66019,0.67448,0.33036,1.69841,1.29483,1.55369,0.0044885,0.0044885,0.0044885
33,386.593,1.23781,0.90704,1.22007,0.84069,0.66608,0.69017,0.32012,1.84265,1.29761,1.54807,0.004472,0.004472,0.004472
34,398.219,1.19909,0.88193,1.19488,0.75269,0.66019,0.66807,0.30956,1.82348,1.60746,1.58477,0.0044555,0.0044555,0.0044555
35,409.84,1.21321,0.94564,1.19773,0.82915,0.65049,0.71161,0.33979,1.59929,1.28752,1.48838,0.004439,0.004439,0.004439
36,422.402,1.17336,0.85937,1.16272,0.8975,0.68932,0.74047,0.37937,1.74797,1.20713,1.57063,0.0044225,0.0044225,0.0044225
37,433.692,1.20984,0.86395,1.18781,0.77358,0.66344,0.72814,0.36075,1.83939,1.25681,1.62181,0.004406,0.004406,0.004406
38,445.201,1.15832,0.83513,1.17033,0.8092,0.65881,0.67515,0.32565,1.74586,1.37552,1.55945,0.0043895,0.0043895,0.0043895
39,457.12,1.13736,0.79263,1.1499,0.81194,0.69903,0.73784,0.37463,1.68691,1.20348,1.50699,0.004373,0.004373,0.004373
40,468.2,1.11567,0.83891,1.14622,0.80142,0.70531,0.74201,0.3911,1.72944,1.10709,1.52426,0.0043565,0.0043565,0.0043565
41,480.35,1.15664,0.86617,1.17315,0.90033,0.59223,0.69564,0.34153,1.91588,1.31184,1.5873,0.00434,0.00434,0.00434
42,491.432,1.16384,0.8647,1.16582,0.8606,0.65931,0.73548,0.37674,1.75549,1.20802,1.54462,0.0043235,0.0043235,0.0043235
43,502.161,1.12214,0.81054,1.13469,0.76984,0.6699,0.67891,0.31492,1.82381,1.43988,1.66188,0.004307,0.004307,0.004307
44,514.009,1.1483,0.79357,1.14511,0.79412,0.61165,0.67855,0.30809,1.91268,1.35071,1.67772,0.0042905,0.0042905,0.0042905
45,525.801,1.09794,0.77538,1.12244,0.79382,0.69903,0.7191,0.35576,1.72319,1.05296,1.58772,0.004274,0.004274,0.004274
46,536.895,1.12703,0.80663,1.12798,0.81624,0.67961,0.71493,0.32454,1.792,1.21993,1.61982,0.0042575,0.0042575,0.0042575
47,548.141,1.11071,0.75979,1.11515,0.82556,0.71845,0.74127,0.37188,1.7284,1.1369,1.5498,0.004241,0.004241,0.004241
48,559.311,1.09666,0.8016,1.13107,0.86207,0.72818,0.76889,0.36346,1.83787,1.21369,1.61153,0.0042245,0.0042245,0.0042245
49,570.492,1.11792,0.81374,1.13848,0.8245,0.69903,0.71171,0.34072,1.8353,1.23569,1.57637,0.004208,0.004208,0.004208
50,581.275,1.07014,0.80192,1.11279,0.80048,0.6622,0.71747,0.33487,1.93195,1.49528,1.68813,0.0041915,0.0041915,0.0041915
51,593.336,1.08228,0.75797,1.11361,0.82263,0.67961,0.71534,0.34674,1.906,1.36852,1.66395,0.004175,0.004175,0.004175
52,604.475,1.06608,0.75514,1.1037,0.85201,0.61488,0.7215,0.3464,1.86692,1.26169,1.60191,0.0041585,0.0041585,0.0041585
53,616.085,1.10512,0.76406,1.10835,0.90662,0.65984,0.73346,0.35722,1.82116,1.10152,1.61368,0.004142,0.004142,0.004142
54,627.182,1.05078,0.74533,1.0918,0.77884,0.6699,0.73642,0.33313,1.919,1.19617,1.67133,0.0041255,0.0041255,0.0041255
55,638.865,1.03453,0.74174,1.09377,0.84463,0.67961,0.77524,0.35806,1.79462,1.09195,1.6224,0.004109,0.004109,0.004109
56,650.388,1.06392,0.77076,1.1061,0.86558,0.64078,0.71151,0.34481,1.91847,1.2084,1.71866,0.0040925,0.0040925,0.0040925
57,662.599,1.031,0.77617,1.10062,0.85394,0.68118,0.71025,0.33934,1.83174,1.16435,1.60516,0.004076,0.004076,0.004076
58,674.495,1.04872,0.74451,1.10717,0.86361,0.69903,0.75258,0.39475,1.76768,1.27149,1.58968,0.0040595,0.0040595,0.0040595
59,684.844,1.019,0.73917,1.09992,0.93009,0.64584,0.73787,0.34826,1.78264,1.16899,1.62341,0.004043,0.004043,0.004043
60,696.69,1.01199,0.72995,1.09527,0.89385,0.7358,0.80719,0.40935,1.73277,1.02307,1.59508,0.0040265,0.0040265,0.0040265
61,707.262,1.03605,0.73425,1.09681,0.89804,0.65049,0.77063,0.38218,1.81521,1.14561,1.64,0.00401,0.00401,0.00401
62,718.384,1.0526,0.77318,1.11016,0.86285,0.69903,0.75853,0.3595,1.80382,1.09878,1.6323,0.0039935,0.0039935,0.0039935
63,729.266,1.02518,0.71272,1.09583,0.85082,0.6699,0.75317,0.36038,1.91538,1.10254,1.79474,0.003977,0.003977,0.003977
64,739.543,0.97961,0.66756,1.05756,0.87342,0.73786,0.75717,0.37762,1.84614,1.07422,1.6322,0.0039605,0.0039605,0.0039605
65,751.38,1.00507,0.67623,1.06735,0.85677,0.68932,0.77614,0.39831,1.79083,1.06078,1.70103,0.003944,0.003944,0.003944
66,762.423,1.02775,0.71683,1.08626,0.82654,0.60194,0.6803,0.33586,1.81236,1.12619,1.67463,0.0039275,0.0039275,0.0039275
67,773.54,0.97739,0.68095,1.0628,0.92149,0.65049,0.71886,0.3422,1.82275,1.26865,1.6721,0.003911,0.003911,0.003911
68,784.825,1.0134,0.69803,1.0873,0.89645,0.65049,0.73681,0.3614,1.93641,1.31528,1.76031,0.0038945,0.0038945,0.0038945
69,796.244,0.98344,0.74056,1.07961,0.89408,0.65049,0.73364,0.38836,1.87706,1.32926,1.70369,0.003878,0.003878,0.003878
70,807.015,0.92892,0.63397,1.03542,0.85255,0.67365,0.75502,0.36375,1.81461,1.25124,1.72581,0.0038615,0.0038615,0.0038615
71,819.459,0.98104,0.71212,1.08984,0.86339,0.67497,0.74698,0.35905,1.77761,1.32342,1.67208,0.003845,0.003845,0.003845
72,831.704,0.93785,0.70268,1.06464,0.88877,0.66019,0.75433,0.38396,1.78427,1.23172,1.72665,0.0038285,0.0038285,0.0038285
73,843.208,0.97203,0.65976,1.05421,0.85456,0.72816,0.78804,0.38944,1.74853,1.29695,1.69929,0.003812,0.003812,0.003812
74,854.556,0.95783,0.66396,1.06158,0.90807,0.67131,0.77293,0.38197,1.84848,1.32803,1.77996,0.0037955,0.0037955,0.0037955
75,865.687,0.92326,0.64413,1.03704,0.91315,0.61251,0.73875,0.36294,1.90952,1.54164,1.7866,0.003779,0.003779,0.003779
76,877.228,0.99408,0.69405,1.07988,0.92307,0.69892,0.77751,0.36796,1.79745,1.22533,1.67078,0.0037625,0.0037625,0.0037625
77,888.985,0.93466,0.70025,1.05637,0.896,0.75279,0.82914,0.42501,1.74538,1.05605,1.65407,0.003746,0.003746,0.003746
78,900.821,0.94088,0.66018,1.0629,0.82293,0.73786,0.77463,0.39919,1.83643,1.17902,1.63852,0.0037295,0.0037295,0.0037295
79,911.976,0.96052,0.6719,1.07447,0.85803,0.70874,0.76739,0.41319,1.71677,1.22774,1.57906,0.003713,0.003713,0.003713
80,923.16,0.95279,0.66395,1.05438,0.92919,0.70874,0.7868,0.41184,1.74296,1.09975,1.58248,0.0036965,0.0036965,0.0036965
81,934.611,0.92968,0.64269,1.0442,0.88216,0.67961,0.76978,0.39199,1.79792,1.22403,1.70384,0.00368,0.00368,0.00368
82,946.194,0.89827,0.60997,1.02461,0.85201,0.72667,0.74713,0.38182,1.82258,1.1828,1.7046,0.0036635,0.0036635,0.0036635
83,957.385,0.93395,0.65366,1.04947,0.7438,0.67961,0.69356,0.351,1.84897,1.24461,1.75759,0.003647,0.003647,0.003647
84,968.549,0.92025,0.62254,1.02005,0.828,0.66019,0.71616,0.34535,1.83646,1.17263,1.70075,0.0036305,0.0036305,0.0036305
85,980.365,0.93255,0.68507,1.04933,0.84479,0.68932,0.71216,0.36065,1.80288,1.19526,1.67145,0.003614,0.003614,0.003614
86,992.294,0.92802,0.63355,1.02692,0.79139,0.73664,0.76378,0.39365,1.77548,1.1239,1.66402,0.0035975,0.0035975,0.0035975
87,1003.51,0.90506,0.605,1.01653,0.84242,0.70874,0.76734,0.41083,1.75478,1.11708,1.67449,0.003581,0.003581,0.003581
88,1015.04,0.92412,0.63513,1.03626,0.95623,0.65049,0.77748,0.37569,1.79793,1.11747,1.70186,0.0035645,0.0035645,0.0035645
89,1026.37,0.91122,0.63672,1.03928,0.87213,0.66222,0.76189,0.40013,1.70803,1.20809,1.62264,0.003548,0.003548,0.003548
90,1037.97,0.88218,0.61198,1.02388,0.89908,0.69195,0.76272,0.40637,1.70059,1.13404,1.60644,0.0035315,0.0035315,0.0035315
91,1049.7,0.86801,0.59274,1.01567,0.88609,0.6797,0.75684,0.38674,1.83839,1.14755,1.70878,0.003515,0.003515,0.003515
92,1061.6,0.88291,0.61527,1.0143,0.902,0.67961,0.74922,0.37715,1.79619,1.18121,1.77512,0.0034985,0.0034985,0.0034985
93,1073.35,0.88891,0.60974,1.0333,0.8516,0.66861,0.74789,0.3672,1.80276,1.43405,1.73905,0.003482,0.003482,0.003482
94,1084.71,0.8748,0.60658,1.02994,0.85382,0.68051,0.76625,0.38978,1.76091,1.41319,1.66848,0.0034655,0.0034655,0.0034655
95,1095.81,0.81772,0.54654,0.99449,0.8771,0.69289,0.77662,0.38255,1.738,1.11995,1.65564,0.003449,0.003449,0.003449
96,1106.31,0.86433,0.60087,1.01741,0.92239,0.67961,0.76889,0.38919,1.76241,1.11242,1.66113,0.0034325,0.0034325,0.0034325
97,1116.81,0.87828,0.6094,1.01958,0.89879,0.65049,0.73873,0.37755,1.76579,1.18115,1.71802,0.003416,0.003416,0.003416
98,1129.21,0.91148,0.62847,1.04114,0.8243,0.71845,0.781,0.39993,1.70211,1.18957,1.65762,0.0033995,0.0033995,0.0033995
99,1140.95,0.87768,0.62524,1.02187,0.84291,0.67723,0.74137,0.36541,1.7345,1.15093,1.64498,0.003383,0.003383,0.003383
100,1153.37,0.86918,0.57296,1.00467,0.84368,0.73363,0.77261,0.3753,1.68852,1.10932,1.61992,0.0033665,0.0033665,0.0033665
101,1164.52,0.8625,0.58614,1.00497,0.73941,0.73786,0.73556,0.385,1.72729,1.09016,1.6731,0.00335,0.00335,0.00335
102,1175.32,0.86083,0.60613,1.022,0.89685,0.64078,0.7368,0.38579,1.6925,1.1191,1.6715,0.0033335,0.0033335,0.0033335
103,1186.09,0.82047,0.5604,0.9938,0.88777,0.66019,0.73782,0.36563,1.75268,1.1833,1.72956,0.003317,0.003317,0.003317
104,1197.28,0.84192,0.55731,0.99648,0.84808,0.65038,0.739,0.37155,1.80735,1.21214,1.7303,0.0033005,0.0033005,0.0033005
105,1208.23,0.81687,0.56855,0.99336,0.86513,0.68506,0.75752,0.38819,1.74716,1.29889,1.67855,0.003284,0.003284,0.003284
106,1221,0.86772,0.60822,1.01425,0.87443,0.69903,0.72277,0.36504,1.80435,1.34343,1.71439,0.0032675,0.0032675,0.0032675
107,1232.5,0.82301,0.573,0.99319,0.87184,0.66044,0.71319,0.34836,1.83334,1.41829,1.75259,0.003251,0.003251,0.003251
108,1243.86,0.8507,0.60087,1.01377,0.84753,0.70162,0.75345,0.37371,1.8811,1.31081,1.78156,0.0032345,0.0032345,0.0032345
109,1256.06,0.83189,0.56049,1.01113,0.8505,0.70874,0.73465,0.3702,1.74229,1.48248,1.65253,0.003218,0.003218,0.003218
110,1266.86,0.84786,0.59286,1.0147,0.84142,0.66966,0.74831,0.39725,1.70976,1.57703,1.61699,0.0032015,0.0032015,0.0032015
111,1279.45,0.82151,0.57584,0.99653,0.85917,0.71845,0.76514,0.40305,1.75696,1.09898,1.64949,0.003185,0.003185,0.003185
112,1290.86,0.85918,0.57605,1.01805,0.86852,0.71845,0.72425,0.38693,1.83158,1.18488,1.68933,0.0031685,0.0031685,0.0031685
113,1300.84,0.85331,0.58106,1.01536,0.83849,0.65529,0.70387,0.36906,1.82547,1.30258,1.6583,0.003152,0.003152,0.003152
114,1311.95,0.80231,0.55646,0.9884,0.87109,0.6699,0.73114,0.37777,1.83452,1.3428,1.69587,0.0031355,0.0031355,0.0031355
115,1322.69,0.82892,0.54447,0.99883,0.81561,0.6699,0.70642,0.36449,1.89855,1.44508,1.77721,0.003119,0.003119,0.003119
116,1334.54,0.81546,0.57056,0.995,0.83604,0.68932,0.74115,0.39239,1.81752,1.19558,1.73581,0.0031025,0.0031025,0.0031025
117,1346.49,0.81904,0.55219,0.99294,0.89328,0.65012,0.7573,0.40372,1.79043,1.15832,1.69372,0.003086,0.003086,0.003086
118,1358.58,0.83634,0.60263,1.00752,0.74105,0.74757,0.74565,0.39318,1.77346,1.12405,1.7162,0.0030695,0.0030695,0.0030695
119,1369.88,0.83966,0.56691,0.99792,0.89043,0.71008,0.76807,0.3975,1.79477,1.36477,1.70459,0.003053,0.003053,0.003053
120,1380.9,0.79208,0.53417,0.97112,0.74614,0.71845,0.75886,0.39874,1.77217,1.37662,1.66448,0.0030365,0.0030365,0.0030365
121,1393.15,0.80071,0.54459,0.99657,0.78186,0.68932,0.7494,0.40678,1.78614,1.30339,1.711,0.00302,0.00302,0.00302
122,1403.18,0.82326,0.57508,1.0027,0.79733,0.68755,0.70601,0.38173,1.78603,1.33832,1.7374,0.0030035,0.0030035,0.0030035
123,1415.5,0.80114,0.54191,0.9753,0.85564,0.67961,0.75591,0.40229,1.80352,1.20634,1.75673,0.002987,0.002987,0.002987
124,1425.92,0.80413,0.54818,0.98987,0.79556,0.75562,0.79473,0.39566,1.81379,1.39516,1.76831,0.0029705,0.0029705,0.0029705
125,1437.16,0.80807,0.57416,0.99313,0.91343,0.65049,0.73632,0.37986,1.7931,1.29011,1.72824,0.002954,0.002954,0.002954
126,1448.38,0.78493,0.55163,0.98637,0.85405,0.69903,0.77245,0.39415,1.78416,1.14369,1.75071,0.0029375,0.0029375,0.0029375
127,1459.16,0.76156,0.51107,0.96332,0.88456,0.70874,0.75923,0.36997,1.8218,1.11317,1.75541,0.002921,0.002921,0.002921
128,1470.25,0.79196,0.53175,0.98601,0.90257,0.67961,0.7408,0.37364,1.76333,1.2161,1.70904,0.0029045,0.0029045,0.0029045
129,1481.68,0.78576,0.52059,0.98319,0.77394,0.67961,0.71411,0.35828,1.80942,1.41034,1.72329,0.002888,0.002888,0.002888
130,1492.77,0.77105,0.52719,0.97209,0.89267,0.63107,0.73677,0.3658,1.8476,1.32304,1.76339,0.0028715,0.0028715,0.0028715
131,1504.41,0.81102,0.53548,0.98553,0.86471,0.68261,0.73268,0.38732,1.79607,1.26061,1.72814,0.002855,0.002855,0.002855
132,1516.27,0.78072,0.53703,0.98267,0.88543,0.67535,0.75504,0.39319,1.79934,1.16631,1.72336,0.0028385,0.0028385,0.0028385
133,1527.58,0.75936,0.51557,0.97202,0.7527,0.67961,0.73807,0.38711,1.81625,1.17713,1.77873,0.002822,0.002822,0.002822
134,1538.48,0.78905,0.54092,0.98435,0.79222,0.70337,0.73931,0.38609,1.81268,1.43806,1.79321,0.0028055,0.0028055,0.0028055
135,1549.55,0.73276,0.52158,0.96032,0.82969,0.71845,0.74806,0.38748,1.77293,1.42618,1.78758,0.002789,0.002789,0.002789
136,1561.03,0.76677,0.51559,0.97479,0.87621,0.68723,0.78806,0.41544,1.73199,1.37,1.72131,0.0027725,0.0027725,0.0027725
137,1571.65,0.76073,0.53349,0.97156,0.89657,0.67961,0.78138,0.39449,1.8698,1.1099,1.82858,0.002756,0.002756,0.002756
138,1582.77,0.75087,0.49248,0.96054,0.93159,0.63107,0.77211,0.38821,1.88566,1.22051,1.85561,0.0027395,0.0027395,0.0027395
139,1593.77,0.77368,0.49902,0.97305,0.8868,0.71845,0.78441,0.41225,1.84646,1.27912,1.83453,0.002723,0.002723,0.002723
140,1605.67,0.72891,0.46208,0.95006,0.83728,0.65049,0.75157,0.40591,1.75834,1.22352,1.70775,0.0027065,0.0027065,0.0027065
141,1617.6,0.76522,0.50953,0.95934,0.87575,0.63107,0.72536,0.40761,1.6557,1.20647,1.63872,0.00269,0.00269,0.00269
142,1628.56,0.78138,0.51319,0.97699,0.94104,0.62136,0.76011,0.41608,1.6869,1.24299,1.66899,0.0026735,0.0026735,0.0026735
143,1639.18,0.78128,0.53089,0.98523,0.84643,0.66019,0.75361,0.4107,1.71881,1.45528,1.70377,0.002657,0.002657,0.002657
144,1649.99,0.73934,0.50409,0.96879,0.87982,0.6699,0.75446,0.40525,1.77995,1.42463,1.74372,0.0026405,0.0026405,0.0026405
145,1661.38,0.7457,0.48402,0.96406,0.86779,0.6699,0.75948,0.38969,1.80184,1.18806,1.72907,0.002624,0.002624,0.002624
146,1672.32,0.7561,0.49962,0.96705,0.91431,0.6699,0.74139,0.36359,1.84421,1.16858,1.78128,0.0026075,0.0026075,0.0026075
147,1683.36,0.73657,0.49923,0.95607,0.84599,0.74666,0.78626,0.39975,1.79693,1.16906,1.69892,0.002591,0.002591,0.002591
148,1695.47,0.73883,0.50049,0.96406,0.82574,0.7361,0.77413,0.3968,1.81676,1.2387,1.72195,0.0025745,0.0025745,0.0025745
149,1706.27,0.72579,0.50677,0.95222,0.8374,0.6699,0.74907,0.3984,1.80112,1.52483,1.69762,0.002558,0.002558,0.002558
150,1717.72,0.74322,0.51532,0.97044,0.80409,0.71845,0.7544,0.3913,1.81564,1.45007,1.74849,0.0025415,0.0025415,0.0025415
151,1728.75,0.70033,0.47837,0.94332,0.79684,0.70874,0.77032,0.40956,1.78561,1.26161,1.77845,0.002525,0.002525,0.002525
152,1738.92,0.70233,0.45371,0.94397,0.90445,0.67961,0.76516,0.40564,1.80484,1.2867,1.79122,0.0025085,0.0025085,0.0025085
153,1749.83,0.71564,0.50083,0.94814,0.81799,0.72816,0.75713,0.39577,1.812,1.25893,1.79168,0.002492,0.002492,0.002492
154,1761.67,0.76151,0.50463,0.97606,0.80888,0.73963,0.7576,0.40038,1.81742,1.20019,1.79257,0.0024755,0.0024755,0.0024755
155,1773.08,0.73517,0.48406,0.95321,0.82355,0.6797,0.75509,0.41012,1.80142,1.23247,1.77342,0.002459,0.002459,0.002459
156,1784.8,0.70834,0.48816,0.94994,0.8174,0.6699,0.74366,0.39287,1.78728,1.51965,1.77978,0.0024425,0.0024425,0.0024425
157,1796.84,0.71176,0.46605,0.95276,0.77672,0.66019,0.73377,0.38245,1.79849,1.56422,1.79278,0.002426,0.002426,0.002426
158,1806.89,0.70273,0.47299,0.94932,0.84101,0.6699,0.74222,0.38251,1.85756,1.38827,1.83586,0.0024095,0.0024095,0.0024095
159,1818.2,0.72657,0.5021,0.96601,0.84475,0.68932,0.75518,0.38208,1.8417,1.33312,1.78419,0.002393,0.002393,0.002393
160,1829.87,0.7022,0.45869,0.93991,0.80404,0.74757,0.76878,0.41298,1.8271,1.30529,1.74699,0.0023765,0.0023765,0.0023765
161,1842.28,0.71997,0.48583,0.95645,0.78257,0.73384,0.76428,0.41439,1.74239,1.42784,1.68352,0.00236,0.00236,0.00236
162,1853.4,0.69412,0.47318,0.94365,0.87098,0.67961,0.74776,0.38772,1.75334,1.42785,1.69848,0.0023435,0.0023435,0.0023435
163,1864.57,0.68923,0.4773,0.93537,0.78854,0.69903,0.73996,0.39101,1.86028,1.24119,1.7756,0.002327,0.002327,0.002327
164,1876.29,0.72148,0.47119,0.94331,0.78347,0.7377,0.74751,0.39205,1.86736,1.25411,1.7993,0.0023105,0.0023105,0.0023105
165,1886.74,0.70404,0.47687,0.95472,0.83463,0.68603,0.74459,0.38435,1.86172,1.21664,1.7971,0.002294,0.002294,0.002294
166,1897.85,0.708,0.46508,0.94614,0.85053,0.70874,0.74239,0.37886,1.85792,1.28839,1.79068,0.0022775,0.0022775,0.0022775
167,1908.72,0.69635,0.4625,0.94605,0.81777,0.7407,0.77512,0.40789,1.82333,1.11586,1.75689,0.002261,0.002261,0.002261
168,1919.53,0.6911,0.45761,0.93929,0.80786,0.73481,0.77134,0.41885,1.82092,1.20606,1.81,0.0022445,0.0022445,0.0022445
169,1930.59,0.68404,0.45352,0.93237,0.90824,0.67271,0.75665,0.40886,1.77172,1.2837,1.8056,0.002228,0.002228,0.002228
170,1942.33,0.70738,0.4681,0.94347,0.88818,0.66019,0.75172,0.40327,1.69116,1.25898,1.75798,0.0022115,0.0022115,0.0022115
171,1954.66,0.6879,0.47677,0.93511,0.84325,0.67899,0.72433,0.38118,1.73511,1.29342,1.78702,0.002195,0.002195,0.002195
172,1966.26,0.69426,0.45171,0.94735,0.9191,0.61165,0.71488,0.36966,1.73234,1.53214,1.73363,0.0021785,0.0021785,0.0021785
173,1977.18,0.71342,0.48344,0.95108,0.90509,0.6699,0.74933,0.4021,1.68385,1.32037,1.71743,0.002162,0.002162,0.002162
174,1988.83,0.66927,0.4475,0.945,0.90726,0.67961,0.77034,0.41958,1.68202,1.43861,1.70092,0.0021455,0.0021455,0.0021455
175,1999.26,0.70087,0.47131,0.95523,0.7703,0.72816,0.75635,0.41427,1.64789,1.49193,1.6782,0.002129,0.002129,0.002129
176,2011.66,0.68057,0.44046,0.93966,0.79252,0.70874,0.75932,0.41235,1.68624,1.52891,1.71213,0.0021125,0.0021125,0.0021125
177,2022.79,0.67015,0.44866,0.94468,0.81632,0.69037,0.75774,0.3844,1.80516,1.70225,1.82402,0.002096,0.002096,0.002096
178,2033.52,0.6905,0.45824,0.94583,0.81007,0.70397,0.77132,0.38936,1.81606,1.61755,1.83676,0.0020795,0.0020795,0.0020795
179,2044.62,0.6808,0.44166,0.93029,0.81779,0.6699,0.76512,0.38595,1.92896,1.68231,1.90182,0.002063,0.002063,0.002063
180,2056.65,0.68766,0.46725,0.9394,0.83342,0.68005,0.75187,0.37451,1.91019,1.5117,1.90008,0.0020465,0.0020465,0.0020465
181,2067.95,0.66395,0.43671,0.93336,0.9196,0.66629,0.76239,0.3822,1.82362,1.59586,1.8764,0.00203,0.00203,0.00203
182,2079.95,0.67745,0.43963,0.93766,0.82109,0.68932,0.74193,0.38833,1.79478,1.54179,1.85263,0.0020135,0.0020135,0.0020135
183,2091.06,0.68045,0.45999,0.94474,0.80719,0.65034,0.71238,0.38446,1.8247,1.46848,1.86792,0.001997,0.001997,0.001997
184,2103.46,0.63914,0.43643,0.92201,0.88109,0.63107,0.72774,0.38495,1.74699,1.42952,1.76299,0.0019805,0.0019805,0.0019805
185,2114.5,0.64725,0.4336,0.92531,0.7936,0.72816,0.75755,0.40923,1.78991,1.25783,1.77871,0.001964,0.001964,0.001964
186,2127.67,0.66755,0.45212,0.93972,0.78549,0.74659,0.76097,0.40173,1.77677,1.20583,1.78292,0.0019475,0.0019475,0.0019475
187,2140.16,0.66906,0.43627,0.94011,0.82624,0.74757,0.78536,0.40422,1.72766,1.15898,1.72918,0.001931,0.001931,0.001931
188,2151.98,0.66992,0.44993,0.94189,0.86175,0.70874,0.77699,0.39178,1.66501,1.07859,1.67549,0.0019145,0.0019145,0.0019145
