epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,997.62,1.29284,1.13137,1.44632,0.83738,0.81105,0.88568,0.57638,1.29441,0.86357,1.38523,0.00978519,0.00978519,0.00978519
18,1055.88,1.28066,1.10735,1.42125,0.85991,0.82262,0.90044,0.59398,1.23449,0.82151,1.349,0.00975773,0.00975773,0.00975773
19,1114.52,1.265,1.08717,1.41583,0.88775,0.79288,0.8993,0.61827,1.20848,0.80368,1.34209,0.00972866,0.00972866,0.00972866
20,1173.02,1.26394,1.05932,1.41217,0.86779,0.85207,0.90978,0.61737,1.17716,0.78937,1.31862,0.00969799,0.00969799,0.00969799
21,1231.64,1.2408,1.06026,1.39338,0.9058,0.81574,0.91704,0.62175,1.19952,0.78391,1.33637,0.00966574,0.00966574,0.00966574
22,1290.14,1.23164,1.05289,1.39417,0.87902,0.83116,0.90873,0.61798,1.20672,0.76722,1.34145,0.00963191,0.00963191,0.00963191
23,1348.58,1.22907,1.03088,1.39374,0.90549,0.86203,0.92046,0.61218,1.23874,0.72795,1.33974,0.00959651,0.00959651,0.00959651
24,1407.02,1.20912,0.9979,1.37844,0.89217,0.83933,0.91774,0.63155,1.1765,0.72186,1.31713,0.00955956,0.00955956,0.00955956
25,1465.67,1.1969,0.99846,1.36848,0.89954,0.84961,0.91834,0.61413,1.17775,0.752,1.33143,0.00952107,0.00952107,0.00952107
26,1523.86,1.18802,0.95285,1.35368,0.92749,0.8419,0.93123,0.63515,1.18614,0.70162,1.30767,0.00948106,0.00948106,0.00948106
27,1582.39,1.19708,0.96524,1.36288,0.9046,0.8599,0.92994,0.63687,1.16599,0.69438,1.30025,0.00943953,0.00943953,0.00943953
28,1640.75,1.18579,0.97058,1.35847,0.88808,0.89751,0.94131,0.66049,1.10804,0.67143,1.26326,0.0093965,0.0093965,0.0093965
29,1699.44,1.1598,0.94859,1.34573,0.89164,0.87785,0.93111,0.65302,1.10432,0.68523,1.26726,0.00935199,0.00935199,0.00935199
30,1757.82,1.17024,0.94672,1.35132,0.89059,0.88817,0.93304,0.64985,1.10083,0.66143,1.2905,0.00930601,0.00930601,0.00930601
31,1816.18,1.15949,0.9368,1.33531,0.90605,0.85347,0.92872,0.64735,1.09714,0.66387,1.24777,0.00925857,0.00925857,0.00925857
32,1874.51,1.15099,0.90786,1.32956,0.92121,0.87789,0.93788,0.65736,1.11361,0.65579,1.25971,0.0092097,0.0092097,0.0092097
33,1933.1,1.16093,0.92665,1.33447,0.89751,0.87275,0.93322,0.66114,1.09911,0.64975,1.25445,0.00915941,0.00915941,0.00915941
34,1991.61,1.14354,0.91957,1.32104,0.92789,0.87275,0.94686,0.66517,1.10761,0.63082,1.25951,0.00910772,0.00910772,0.00910772
35,2050.29,1.12185,0.89768,1.30714,0.92225,0.86911,0.93957,0.65976,1.10848,0.63907,1.25897,0.00905463,0.00905463,0.00905463
36,2109.02,1.11343,0.88792,1.30222,0.92823,0.89075,0.94604,0.66222,1.09655,0.62572,1.25024,0.00900019,0.00900019,0.00900019
37,2167.4,1.11545,0.89236,1.30089,0.92857,0.88552,0.94885,0.6721,1.08647,0.60953,1.22208,0.00894439,0.00894439,0.00894439
38,2226.17,1.10245,0.86951,1.29561,0.9176,0.89589,0.94321,0.6635,1.11897,0.61282,1.26665,0.00888726,0.00888726,0.00888726
39,2284.69,1.09944,0.82873,1.28381,0.9247,0.88046,0.95134,0.66968,1.11143,0.59914,1.2458,0.00882882,0.00882882,0.00882882
40,2343.19,1.10132,0.83785,1.29671,0.91359,0.87789,0.94476,0.6757,1.0709,0.6061,1.22971,0.00876909,0.00876909,0.00876909
41,2401.95,1.08696,0.84047,1.28594,0.90835,0.90449,0.94856,0.67846,1.07955,0.61047,1.23471,0.00870809,0.00870809,0.00870809
42,2460.54,1.08592,0.83227,1.28029,0.92691,0.89657,0.94234,0.67011,1.06439,0.59854,1.23045,0.00864585,0.00864585,0.00864585
43,2519.1,1.0845,0.83445,1.28369,0.92676,0.91081,0.95348,0.68501,1.05632,0.55226,1.21766,0.00858237,0.00858237,0.00858237
44,2577.48,1.08539,0.82906,1.27839,0.94314,0.90231,0.95692,0.68887,1.07727,0.5815,1.23404,0.00851769,0.00851769,0.00851769
45,2636.03,1.08241,0.82155,1.27635,0.90805,0.92159,0.95065,0.6665,1.08994,0.59274,1.24655,0.00845182,0.00845182,0.00845182
46,2694.51,1.07748,0.81931,1.27883,0.9246,0.89717,0.9481,0.67294,1.09256,0.58703,1.22663,0.00838479,0.00838479,0.00838479
47,2752.88,1.05942,0.80909,1.26843,0.94303,0.89361,0.9506,0.69264,1.03648,0.55658,1.21963,0.00831663,0.00831663,0.00831663
48,2811.44,1.05838,0.79534,1.26926,0.91149,0.90231,0.95444,0.66924,1.07881,0.58723,1.23787,0.00824734,0.00824734,0.00824734
49,2869.98,1.06888,0.79449,1.2684,0.9323,0.90746,0.9575,0.68655,1.05418,0.56541,1.2072,0.00817697,0.00817697,0.00817697
50,2928.26,1.05042,0.78782,1.25745,0.93217,0.90091,0.95596,0.69237,1.05016,0.54766,1.20428,0.00810553,0.00810553,0.00810553
51,2986.65,1.0462,0.79062,1.26023,0.94355,0.88432,0.95288,0.69468,1.03095,0.57607,1.19971,0.00803304,0.00803304,0.00803304
52,3045.23,1.04197,0.78515,1.24711,0.92808,0.92288,0.95888,0.69677,1.05289,0.53071,1.21369,0.00795954,0.00795954,0.00795954
53,3103.88,1.02801,0.75624,1.24342,0.92692,0.91291,0.94903,0.68049,1.04644,0.55076,1.2086,0.00788504,0.00788504,0.00788504
54,3162.29,1.02121,0.75556,1.23756,0.94556,0.91131,0.9591,0.6895,1.04895,0.53359,1.22117,0.00780957,0.00780957,0.00780957
55,3220.79,1.02386,0.74565,1.23909,0.94326,0.91131,0.95635,0.69222,1.04793,0.53335,1.21077,0.00773316,0.00773316,0.00773316
56,3279.21,1.02004,0.73574,1.23168,0.93066,0.91003,0.96537,0.70831,1.02848,0.51547,1.20689,0.00765584,0.00765584,0.00765584
57,3337.81,1.02433,0.74532,1.23733,0.93104,0.91131,0.96006,0.69531,1.04339,0.53658,1.21251,0.00757762,0.00757762,0.00757762
58,3396.34,1.0064,0.73406,1.22344,0.92123,0.92031,0.95406,0.69239,1.02738,0.54192,1.20106,0.00749855,0.00749855,0.00749855
59,3454.83,1.0115,0.73921,1.22837,0.94785,0.8877,0.9561,0.70486,1.01956,0.52462,1.19555,0.00741863,0.00741863,0.00741863
60,3513.22,0.99672,0.72643,1.22105,0.94084,0.9126,0.96153,0.69994,1.01982,0.50801,1.18674,0.00733791,0.00733791,0.00733791
61,3571.7,0.98586,0.70947,1.20616,0.93631,0.91517,0.95881,0.69338,1.03394,0.52077,1.19816,0.0072564,0.0072564,0.0072564
62,3630.06,0.99929,0.7225,1.21268,0.94645,0.90869,0.96171,0.69413,1.039,0.50396,1.21153,0.00717415,0.00717415,0.00717415
63,3688.54,0.99241,0.71634,1.22267,0.96658,0.91003,0.96814,0.70343,1.03438,0.49547,1.20865,0.00709116,0.00709116,0.00709116
64,3746.94,0.99018,0.7124,1.2136,0.9625,0.92159,0.96505,0.70325,1.0114,0.47953,1.18625,0.00700748,0.00700748,0.00700748
65,3805.19,0.98862,0.69983,1.20793,0.93908,0.93124,0.9601,0.70502,1.01531,0.49242,1.19078,0.00692313,0.00692313,0.00692313
66,3863.5,0.98828,0.69035,1.20878,0.95117,0.92802,0.96315,0.70218,1.03297,0.49174,1.20366,0.00683815,0.00683815,0.00683815
67,3922.08,0.96175,0.68269,1.20122,0.93527,0.94473,0.96772,0.71338,1.00612,0.48159,1.1865,0.00675255,0.00675255,0.00675255
68,3980.68,0.96585,0.66447,1.1942,0.9267,0.9425,0.96491,0.70736,1.01397,0.49337,1.19456,0.00666637,0.00666637,0.00666637
69,4038.94,0.96201,0.66776,1.19172,0.93537,0.93702,0.96907,0.70226,1.02597,0.48891,1.19709,0.00657963,0.00657963,0.00657963
70,4097.33,0.95968,0.67211,1.19828,0.94754,0.92865,0.96704,0.70971,1.01822,0.47583,1.19114,0.00649238,0.00649238,0.00649238
71,4155.67,0.94798,0.67054,1.18957,0.94865,0.926,0.96844,0.71648,0.99966,0.47952,1.18356,0.00640463,0.00640463,0.00640463
72,4214.33,0.93466,0.64676,1.17213,0.94015,0.93188,0.96317,0.71387,1.00997,0.47607,1.1943,0.00631642,0.00631642,0.00631642
73,4272.98,0.9382,0.65857,1.17772,0.93744,0.92931,0.96099,0.71637,0.98906,0.48064,1.17082,0.00622778,0.00622778,0.00622778
74,4331.45,0.94668,0.65456,1.183,0.94907,0.92031,0.96516,0.71371,0.99828,0.46682,1.18697,0.00613873,0.00613873,0.00613873
75,4389.98,0.93395,0.64432,1.17654,0.9556,0.92545,0.96843,0.70874,1.00462,0.46407,1.19076,0.00604932,0.00604932,0.00604932
76,4448.38,0.93927,0.66979,1.18277,0.937,0.93675,0.96987,0.71696,0.98699,0.46213,1.17637,0.00595956,0.00595956,0.00595956
77,4507,0.94258,0.6521,1.18606,0.92965,0.93959,0.96334,0.71139,1.01274,0.47969,1.19463,0.00586949,0.00586949,0.00586949
78,4565.3,0.91237,0.63074,1.16254,0.95775,0.93237,0.97204,0.71178,1.01162,0.4653,1.18661,0.00577914,0.00577914,0.00577914
79,4623.61,0.92477,0.6339,1.16753,0.94778,0.93311,0.96581,0.71424,0.99596,0.47774,1.17771,0.00568855,0.00568855,0.00568855
80,4681.94,0.92563,0.64288,1.17158,0.93703,0.93959,0.96592,0.72058,0.98667,0.46567,1.16753,0.00559773,0.00559773,0.00559773
81,4740.52,0.9051,0.62477,1.15507,0.9439,0.92987,0.96802,0.7123,1.00418,0.47266,1.18226,0.00550673,0.00550673,0.00550673
82,4798.79,0.91731,0.62585,1.16513,0.93373,0.9418,0.96613,0.72117,0.98068,0.458,1.17539,0.00541557,0.00541557,0.00541557
83,4857.14,0.90926,0.62497,1.15868,0.93683,0.93059,0.96581,0.71499,0.99867,0.46232,1.18999,0.00532429,0.00532429,0.00532429
84,4915.45,0.90534,0.61163,1.15346,0.9454,0.94216,0.96635,0.72104,0.97528,0.45429,1.1789,0.00523291,0.00523291,0.00523291
85,4973.84,0.88807,0.60993,1.14646,0.94618,0.92545,0.96642,0.72167,0.98262,0.45616,1.18039,0.00514147,0.00514147,0.00514147
86,5032.56,0.9004,0.61982,1.14885,0.9406,0.93445,0.96751,0.72425,0.98936,0.45769,1.18112,0.00505,0.00505,0.00505
87,5091.19,0.89302,0.60922,1.1527,0.9388,0.93959,0.96529,0.72058,0.99105,0.45747,1.17965,0.00495853,0.00495853,0.00495853
88,5149.48,0.8848,0.5884,1.14083,0.9423,0.94465,0.97128,0.72421,0.98485,0.44639,1.16896,0.00486709,0.00486709,0.00486709
89,5208.04,0.87758,0.58953,1.14231,0.94643,0.9311,0.96919,0.7285,0.97052,0.442,1.17113,0.00477571,0.00477571,0.00477571
90,5266.59,0.88364,0.59128,1.1403,0.94115,0.94557,0.96784,0.723,0.98442,0.45029,1.16865,0.00468443,0.00468443,0.00468443
91,5325.34,0.87789,0.58321,1.14076,0.94655,0.92931,0.96687,0.7289,0.98183,0.44344,1.16418,0.00459327,0.00459327,0.00459327
92,5384.02,0.87139,0.58647,1.13535,0.9601,0.92288,0.96836,0.72689,0.99031,0.44658,1.17589,0.00450227,0.00450227,0.00450227
93,5442.62,0.86699,0.58422,1.13525,0.94312,0.94859,0.97017,0.72147,1.00519,0.44992,1.18591,0.00441145,0.00441145,0.00441145
94,5501.03,0.85968,0.5732,1.12318,0.946,0.94578,0.96969,0.72515,0.98113,0.45218,1.17027,0.00432086,0.00432086,0.00432086
95,5559.5,0.86643,0.58122,1.13426,0.94463,0.94301,0.96767,0.72921,0.97855,0.45573,1.17242,0.00423051,0.00423051,0.00423051
96,5618.2,0.86982,0.57309,1.14435,0.94716,0.9447,0.97471,0.73083,0.98883,0.43858,1.17049,0.00414044,0.00414044,0.00414044
97,5676.74,0.86236,0.5647,1.1339,0.94032,0.94987,0.97319,0.73478,0.98285,0.43637,1.17937,0.00405068,0.00405068,0.00405068
98,5735.36,0.84808,0.56298,1.12016,0.95082,0.94425,0.97553,0.73513,0.98078,0.44005,1.17419,0.00396127,0.00396127,0.00396127
99,5793.84,0.84879,0.56287,1.13099,0.96457,0.93188,0.97526,0.73135,0.9776,0.42916,1.17542,0.00387222,0.00387222,0.00387222
100,5852.04,0.84471,0.56268,1.12042,0.95051,0.94473,0.97516,0.73095,0.998,0.44035,1.19053,0.00378358,0.00378358,0.00378358
101,5910.52,0.84209,0.5512,1.11002,0.93668,0.9473,0.97133,0.73053,0.98235,0.44338,1.18333,0.00369537,0.00369537,0.00369537
102,5968.85,0.84182,0.55301,1.1245,0.95794,0.93671,0.97454,0.73066,0.98087,0.44004,1.17929,0.00360762,0.00360762,0.00360762
103,6027.55,0.83735,0.55803,1.11491,0.94218,0.94255,0.97032,0.71977,0.99663,0.43668,1.19582,0.00352037,0.00352037,0.00352037
104,6085.93,0.84055,0.54996,1.11532,0.94398,0.95306,0.97401,0.72544,0.98552,0.43109,1.1844,0.00343363,0.00343363,0.00343363
105,6144.47,0.81394,0.52849,1.09801,0.94251,0.94828,0.97273,0.73258,0.97448,0.42985,1.17902,0.00334745,0.00334745,0.00334745
106,6202.95,0.81945,0.53202,1.09937,0.94593,0.94859,0.97422,0.73058,0.97865,0.43288,1.18017,0.00326185,0.00326185,0.00326185
107,6261.31,0.8151,0.53242,1.10017,0.94922,0.93959,0.97451,0.73776,0.97232,0.42935,1.17693,0.00317687,0.00317687,0.00317687
108,6319.8,0.81044,0.52931,1.10267,0.94611,0.94778,0.97164,0.72951,0.9815,0.42659,1.18873,0.00309252,0.00309252,0.00309252
109,6378.14,0.82067,0.53195,1.10605,0.93926,0.95403,0.97182,0.73375,0.97577,0.42634,1.17942,0.00300884,0.00300884,0.00300884
110,6436.72,0.8173,0.52738,1.10081,0.95306,0.93946,0.97051,0.7302,0.97979,0.43669,1.18263,0.00292585,0.00292585,0.00292585
111,6495.03,0.80493,0.52109,1.09928,0.95432,0.93983,0.97041,0.72584,0.98353,0.4361,1.18701,0.0028436,0.0028436,0.0028436
112,6553.12,0.79824,0.52163,1.09206,0.95064,0.94073,0.97097,0.72925,0.98795,0.44905,1.18777,0.00276209,0.00276209,0.00276209
113,6611.33,0.79341,0.50977,1.09377,0.95996,0.92438,0.97114,0.73092,0.98475,0.44998,1.192,0.00268137,0.00268137,0.00268137
114,6669.64,0.79435,0.50362,1.08376,0.95551,0.93856,0.97106,0.73229,0.98923,0.44631,1.19451,0.00260145,0.00260145,0.00260145
115,6728.01,0.78965,0.51246,1.09184,0.94795,0.94344,0.97005,0.7331,0.98954,0.45013,1.19546,0.00252238,0.00252238,0.00252238
116,6786.24,0.78133,0.50178,1.08239,0.9518,0.93906,0.97137,0.73175,0.98883,0.44747,1.19525,0.00244416,0.00244416,0.00244416
117,6844.61,0.78136,0.5032,1.08536,0.94264,0.95053,0.97268,0.73135,0.99275,0.4433,1.19937,0.00236684,0.00236684,0.00236684
118,6902.83,0.78078,0.50272,1.08148,0.95441,0.94182,0.97334,0.73321,0.9981,0.44347,1.20284,0.00229043,0.00229043,0.00229043
119,6961.25,0.77093,0.49458,1.07531,0.95808,0.94015,0.97446,0.73316,0.98524,0.43588,1.1989,0.00221496,0.00221496,0.00221496
120,7019.87,0.76952,0.48748,1.07487,0.94634,0.94087,0.97008,0.73197,0.98313,0.44002,1.1924,0.00214046,0.00214046,0.00214046
121,7078.55,0.76203,0.48512,1.06815,0.94491,0.93959,0.97056,0.73017,0.98613,0.4432,1.18894,0.00206696,0.00206696,0.00206696
122,7137.02,0.77278,0.49749,1.06953,0.94103,0.94216,0.96996,0.73124,0.99306,0.44237,1.19164,0.00199447,0.00199447,0.00199447
123,7195.53,0.76847,0.48644,1.07419,0.95868,0.92458,0.96773,0.72829,0.9874,0.44216,1.19063,0.00192303,0.00192303,0.00192303
124,7253.95,0.76071,0.49097,1.07365,0.95838,0.92159,0.96607,0.72981,0.9906,0.44872,1.19211,0.00185266,0.00185266,0.00185266
125,7312.46,0.76456,0.48784,1.07868,0.95723,0.92049,0.96635,0.73062,0.98565,0.44175,1.19006,0.00178337,0.00178337,0.00178337
126,7370.6,0.75824,0.4869,1.06952,0.9544,0.92802,0.96593,0.73,0.98188,0.43696,1.19215,0.00171521,0.00171521,0.00171521
127,7428.89,0.75059,0.4838,1.06345,0.9471,0.94087,0.96909,0.72962,0.98255,0.4299,1.19528,0.00164818,0.00164818,0.00164818
128,7487.14,0.7516,0.46843,1.06308,0.95282,0.9383,0.96992,0.73342,0.98327,0.42939,1.1957,0.00158231,0.00158231,0.00158231
129,7545.39,0.75518,0.47776,1.06665,0.94942,0.93959,0.96923,0.73228,0.9871,0.43355,1.19821,0.00151763,0.00151763,0.00151763
130,7603.88,0.75299,0.48161,1.066,0.96086,0.92931,0.9691,0.73421,0.98376,0.43299,1.19921,0.00145415,0.00145415,0.00145415
131,7662.4,0.74112,0.46314,1.05992,0.93777,0.94909,0.97067,0.73353,0.97769,0.43012,1.19469,0.00139191,0.00139191,0.00139191
132,7720.87,0.73686,0.46246,1.0592,0.94112,0.9473,0.97166,0.73502,0.98079,0.42995,1.19487,0.00133091,0.00133091,0.00133091
133,7779.2,0.74702,0.46183,1.06694,0.94218,0.94216,0.97189,0.73879,0.97798,0.42664,1.19088,0.00127118,0.00127118,0.00127118
134,7837.67,0.73219,0.44889,1.05204,0.94034,0.9473,0.97192,0.7365,0.97036,0.42497,1.18741,0.00121274,0.00121274,0.00121274
135,7896.07,0.72393,0.45907,1.05357,0.93288,0.94681,0.96973,0.73534,0.96957,0.42619,1.18946,0.00115561,0.00115561,0.00115561
136,7954.57,0.73304,0.45815,1.05344,0.95635,0.9294,0.97028,0.73799,0.96823,0.42677,1.19032,0.00109981,0.00109981,0.00109981
137,8013.07,0.72375,0.45674,1.04995,0.95904,0.93296,0.9721,0.73918,0.97072,0.42461,1.18935,0.00104537,0.00104537,0.00104537
138,8071.54,0.73455,0.46705,1.0557,0.95768,0.93074,0.97245,0.7393,0.96977,0.42682,1.18781,0.000992285,0.000992285,0.000992285
139,8130.27,0.72489,0.45131,1.05439,0.95773,0.9319,0.97175,0.73818,0.97026,0.42839,1.18772,0.000940589,0.000940589,0.000940589
140,8188.47,0.72657,0.46159,1.05371,0.95467,0.92674,0.96888,0.73763,0.97191,0.42912,1.19044,0.000890297,0.000890297,0.000890297
141,8247.1,0.7159,0.45049,1.04689,0.94963,0.93445,0.97071,0.73834,0.97132,0.42885,1.19125,0.000841425,0.000841425,0.000841425
142,8305.59,0.71135,0.44325,1.04622,0.9513,0.93445,0.97025,0.73884,0.97312,0.4279,1.19242,0.000793991,0.000793991,0.000793991
143,8364.11,0.72088,0.4505,1.0467,0.95561,0.93188,0.96925,0.73589,0.97721,0.42995,1.19435,0.00074801,0.00074801,0.00074801
144,8422.41,0.72153,0.45018,1.04782,0.95406,0.93418,0.96889,0.7367,0.97711,0.43019,1.19404,0.000703498,0.000703498,0.000703498
145,8480.79,0.7096,0.43912,1.04401,0.95524,0.93266,0.96801,0.73597,0.97659,0.43145,1.19351,0.00066047,0.00066047,0.00066047
146,8539.06,0.7107,0.43547,1.04167,0.94826,0.94227,0.96916,0.73546,0.97772,0.43484,1.1956,0.000618942,0.000618942,0.000618942
147,8597.44,0.70376,0.43975,1.04227,0.96266,0.92931,0.96929,0.73661,0.97995,0.4353,1.19836,0.000578926,0.000578926,0.000578926
148,8655.78,0.70155,0.43876,1.03786,0.96122,0.93188,0.96901,0.73809,0.98053,0.43869,1.20106,0.000540438,0.000540438,0.000540438
149,8714.22,0.70359,0.43402,1.03994,0.95905,0.93188,0.96817,0.7363,0.98012,0.4393,1.20173,0.000503489,0.000503489,0.000503489
150,8772.59,0.71029,0.44707,1.04613,0.95905,0.93325,0.96856,0.73662,0.97919,0.43829,1.20129,0.000468094,0.000468094,0.000468094
151,8831.07,0.71142,0.44462,1.04897,0.96146,0.93445,0.97109,0.73523,0.98107,0.43809,1.2013,0.000434262,0.000434262,0.000434262
152,8889.43,0.70171,0.42708,1.04236,0.96287,0.93188,0.97203,0.73499,0.98156,0.43865,1.20153,0.000402008,0.000402008,0.000402008
153,8947.6,0.69489,0.43327,1.0321,0.96028,0.93223,0.9726,0.7356,0.98194,0.43766,1.20246,0.00037134,0.00037134,0.00037134
154,9005.77,0.69934,0.42606,1.03201,0.96096,0.93188,0.97059,0.73637,0.98223,0.43679,1.20371,0.00034227,0.00034227,0.00034227
155,9064.31,0.69565,0.43634,1.03738,0.96079,0.93059,0.97053,0.73497,0.98226,0.43581,1.20484,0.000314808,0.000314808,0.000314808
156,9122.59,0.68767,0.42992,1.03164,0.96022,0.93084,0.97023,0.73522,0.98,0.43624,1.20457,0.000288963,0.000288963,0.000288963
157,9180.93,0.68729,0.42431,1.03307,0.96023,0.93109,0.96973,0.73393,0.97981,0.43625,1.2049,0.000264744,0.000264744,0.000264744
158,9239.17,0.68439,0.4243,1.0336,0.96025,0.9316,0.96988,0.7352,0.97991,0.43511,1.20548,0.000242159,0.000242159,0.000242159
159,9297.59,0.69593,0.42883,1.04146,0.96203,0.92931,0.96944,0.73442,0.9807,0.43578,1.20636,0.000221216,0.000221216,0.000221216
160,9355.82,0.69542,0.42673,1.03551,0.96276,0.93042,0.97014,0.73476,0.98123,0.43579,1.20698,0.000201922,0.000201922,0.000201922
161,9415.29,0.53087,0.24533,0.9061,0.96399,0.92902,0.96995,0.73235,0.98253,0.43398,1.20931,0.000184283,0.000184283,0.000184283
162,9473.73,0.52384,0.24035,0.90123,0.96266,0.93059,0.96949,0.73103,0.98241,0.43206,1.21098,0.000168306,0.000168306,0.000168306
163,9532.23,0.52922,0.2382,0.90171,0.95882,0.93188,0.96866,0.73087,0.98283,0.43272,1.21279,0.000153997,0.000153997,0.000153997
164,9590.4,0.52093,0.23699,0.90189,0.96114,0.93188,0.96883,0.73005,0.98323,0.43243,1.21393,0.000141359,0.000141359,0.000141359
165,9648.42,0.5278,0.23801,0.90711,0.9615,0.93096,0.96881,0.7304,0.98279,0.43259,1.21412,0.000130397,0.000130397,0.000130397
166,9706.6,0.52778,0.23852,0.90419,0.96196,0.93059,0.9687,0.73042,0.98327,0.43253,1.21451,0.000121116,0.000121116,0.000121116
167,9764.96,0.51997,0.23748,0.90141,0.96397,0.92861,0.96876,0.72949,0.9837,0.43371,1.21526,0.000113518,0.000113518,0.000113518
168,9823.35,0.52207,0.23692,0.898,0.96298,0.92802,0.96885,0.72938,0.98481,0.43394,1.21662,0.000107605,0.000107605,0.000107605
169,9881.62,0.51804,0.23434,0.90032,0.96295,0.92802,0.96897,0.72979,0.98376,0.43483,1.21653,0.000103381,0.000103381,0.000103381
170,9939.99,0.51626,0.2349,0.89813,0.96381,0.92931,0.96853,0.72994,0.98417,0.43562,1.217,0.000100845,0.000100845,0.000100845
