epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1366.54,0.87454,0.63371,1.08645,0.89062,0.71149,0.74679,0.41023,1.66029,1.02066,1.61051,0.00279725,0.00279725,0.00279725
91,1381.52,0.8604,0.63339,1.07582,0.90171,0.74757,0.77133,0.39317,1.72358,1.06877,1.61388,0.0027725,0.0027725,0.0027725
92,1396.18,0.88296,0.63756,1.08815,0.82539,0.74757,0.761,0.39483,1.72159,1.15258,1.6704,0.00274775,0.00274775,0.00274775
93,1411.88,0.85482,0.62749,1.07032,0.80826,0.77761,0.8004,0.44955,1.60955,1.07921,1.61024,0.002723,0.002723,0.002723
94,1428.45,0.87889,0.614,1.0741,0.88746,0.68903,0.76568,0.41237,1.60002,1.07712,1.58509,0.00269825,0.00269825,0.00269825
95,1443.34,0.89098,0.65393,1.09344,0.89893,0.69903,0.76078,0.40845,1.69773,1.04204,1.62892,0.0026735,0.0026735,0.0026735
96,1458.58,0.854,0.62745,1.07526,0.81674,0.77884,0.79407,0.42178,1.65672,0.96382,1.60393,0.00264875,0.00264875,0.00264875
97,1473.62,0.85419,0.64423,1.0855,0.90273,0.71845,0.77348,0.38227,1.69018,1.09621,1.58776,0.002624,0.002624,0.002624
98,1488.6,0.84399,0.62403,1.06475,0.91237,0.72816,0.80007,0.41714,1.73901,1.10239,1.72913,0.00259925,0.00259925,0.00259925
99,1503.54,0.83449,0.60784,1.06951,0.87164,0.72816,0.7791,0.41287,1.61308,1.02778,1.58382,0.0025745,0.0025745,0.0025745
100,1518.94,0.85927,0.60925,1.07639,0.912,0.72816,0.78026,0.4054,1.70424,1.0015,1.65093,0.00254975,0.00254975,0.00254975
101,1533.89,0.86512,0.63928,1.08995,0.87758,0.76558,0.77105,0.41275,1.72842,0.98195,1.65211,0.002525,0.002525,0.002525
102,1549.07,0.85173,0.61062,1.07658,0.81847,0.74418,0.76937,0.42177,1.67681,1.05763,1.63857,0.00250025,0.00250025,0.00250025
103,1564.31,0.83147,0.59126,1.0654,0.83503,0.73713,0.7525,0.39153,1.73072,1.10972,1.60299,0.0024755,0.0024755,0.0024755
104,1579.05,0.84861,0.6264,1.07868,0.84816,0.74757,0.76847,0.40067,1.65943,1.08981,1.57494,0.00245075,0.00245075,0.00245075
105,1593.27,0.85218,0.6021,1.07327,0.86938,0.72816,0.78368,0.40977,1.63344,1.03531,1.60376,0.002426,0.002426,0.002426
106,1608.96,0.83479,0.60031,1.07424,0.88022,0.65049,0.73204,0.37225,1.65473,1.24522,1.64762,0.00240125,0.00240125,0.00240125
107,1623.63,0.81126,0.59671,1.04836,0.83508,0.73742,0.78248,0.39948,1.68132,1.07395,1.68229,0.0023765,0.0023765,0.0023765
108,1638.44,0.80312,0.58806,1.05288,0.81514,0.75728,0.77034,0.38101,1.65667,0.99154,1.65905,0.00235175,0.00235175,0.00235175
109,1653.25,0.7935,0.58916,1.04962,0.84889,0.73786,0.76375,0.41183,1.67785,1.07965,1.65034,0.002327,0.002327,0.002327
110,1669,0.79924,0.57364,1.03962,0.8532,0.73786,0.7855,0.41926,1.68906,0.97017,1.6342,0.00230225,0.00230225,0.00230225
111,1683.47,0.81457,0.5753,1.04531,0.89004,0.7073,0.76315,0.39549,1.68044,1.12453,1.6316,0.0022775,0.0022775,0.0022775
