epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1508.95,1.22924,1.03708,1.42295,0.89306,0.8329,0.9048,0.59875,1.19693,0.82397,1.36451,0.00969799,0.00969799,0.00969799
21,1587.19,1.22266,1.04586,1.41973,0.88373,0.83805,0.91226,0.6358,1.14825,0.76278,1.3361,0.00966574,0.00966574,0.00966574
22,1665.62,1.1918,1.0085,1.39863,0.92123,0.80848,0.91155,0.63161,1.16864,0.78559,1.33945,0.00963191,0.00963191,0.00963191
23,1740.48,1.19867,0.99909,1.39345,0.86364,0.86293,0.91965,0.62386,1.20335,0.72679,1.32976,0.00959651,0.00959651,0.00959651
24,1817.33,1.18468,0.96657,1.39073,0.9371,0.84704,0.93518,0.65493,1.10838,0.67743,1.30018,0.00955956,0.00955956,0.00955956
25,1893.04,1.17101,0.96403,1.38627,0.8922,0.84961,0.91652,0.6236,1.15909,0.72144,1.33595,0.00952107,0.00952107,0.00952107
26,1967.72,1.15366,0.94149,1.36055,0.91395,0.86008,0.92762,0.65361,1.13451,0.6944,1.31299,0.00948106,0.00948106,0.00948106
27,2042.57,1.1723,0.9379,1.38176,0.89465,0.88412,0.93358,0.65228,1.10737,0.69348,1.30325,0.00943953,0.00943953,0.00943953
28,2118.04,1.16461,0.93414,1.36686,0.91714,0.85363,0.92879,0.63586,1.17379,0.6761,1.32254,0.0093965,0.0093965,0.0093965
29,2194.72,1.1424,0.91656,1.35532,0.89929,0.8838,0.93541,0.65559,1.10751,0.64576,1.28004,0.00935199,0.00935199,0.00935199
30,2269.18,1.14206,0.90863,1.3581,0.92214,0.88293,0.93699,0.6585,1.10128,0.64367,1.31144,0.00930601,0.00930601,0.00930601
31,2344.57,1.13241,0.89888,1.34605,0.92029,0.87918,0.93545,0.64526,1.13639,0.65554,1.30984,0.00925857,0.00925857,0.00925857
32,2420.18,1.11999,0.88272,1.32945,0.94157,0.88432,0.94331,0.65741,1.1107,0.62717,1.27447,0.0092097,0.0092097,0.0092097
33,2496.22,1.11887,0.88233,1.33324,0.93463,0.88046,0.94354,0.66374,1.10232,0.61132,1.27169,0.00915941,0.00915941,0.00915941
34,2571.85,1.11762,0.88557,1.33273,0.91875,0.88659,0.94546,0.67474,1.08343,0.6342,1.26118,0.00910772,0.00910772,0.00910772
35,2646.46,1.10145,0.86558,1.32008,0.93164,0.88175,0.95101,0.67457,1.07155,0.60771,1.27036,0.00905463,0.00905463,0.00905463
36,2722.03,1.09963,0.85419,1.31376,0.92804,0.8952,0.94936,0.68275,1.06561,0.5956,1.25797,0.00900019,0.00900019,0.00900019
37,2798.6,1.09377,0.85146,1.31515,0.94107,0.88817,0.95374,0.67888,1.07613,0.60017,1.2558,0.00894439,0.00894439,0.00894439
38,2873.52,1.08224,0.84065,1.31232,0.91373,0.87123,0.94114,0.66519,1.09388,0.62421,1.2795,0.00888726,0.00888726,0.00888726
39,2951.11,1.07483,0.82328,1.2964,0.93747,0.89717,0.9545,0.68145,1.0816,0.56651,1.25992,0.00882882,0.00882882,0.00882882
40,3025.64,1.0647,0.81649,1.29142,0.9044,0.89983,0.94772,0.67939,1.03878,0.59351,1.2268,0.00876909,0.00876909,0.00876909
41,3100.85,1.06308,0.81274,1.29098,0.92717,0.88363,0.95106,0.6857,1.04189,0.57574,1.23631,0.00870809,0.00870809,0.00870809
42,3176.89,1.04901,0.79178,1.28327,0.91872,0.90617,0.94847,0.68305,1.04605,0.5699,1.25195,0.00864585,0.00864585,0.00864585
43,3252.81,1.05365,0.79915,1.28919,0.93411,0.91108,0.95105,0.68225,1.05456,0.55705,1.24172,0.00858237,0.00858237,0.00858237
44,3328.27,1.0485,0.80017,1.28264,0.94669,0.89024,0.957,0.68423,1.05699,0.56024,1.25941,0.00851769,0.00851769,0.00851769
45,3403.3,1.05621,0.79579,1.28346,0.9198,0.8946,0.95382,0.68872,1.04456,0.56538,1.21932,0.00845182,0.00845182,0.00845182
46,3479.25,1.04881,0.78038,1.27533,0.944,0.91,0.96043,0.69044,1.05711,0.53553,1.24215,0.00838479,0.00838479,0.00838479
47,3554.94,1.03002,0.7656,1.26675,0.93152,0.90917,0.95463,0.69012,1.03567,0.54549,1.23041,0.00831663,0.00831663,0.00831663
48,3631.88,1.02769,0.7534,1.26715,0.93851,0.89717,0.95276,0.68033,1.0927,0.55653,1.27493,0.00824734,0.00824734,0.00824734
49,3707.73,1.03449,0.74547,1.26175,0.93511,0.91003,0.96111,0.70009,1.01818,0.53429,1.21822,0.00817697,0.00817697,0.00817697
50,3783.54,1.03237,0.7623,1.26246,0.94063,0.89974,0.95265,0.68428,1.06046,0.55041,1.23247,0.00810553,0.00810553,0.00810553
51,3858.53,1.02393,0.75923,1.2689,0.94437,0.89469,0.95711,0.69426,1.0134,0.53869,1.22651,0.00803304,0.00803304,0.00803304
52,3945.82,1.02543,0.76012,1.25588,0.94417,0.91302,0.95813,0.69499,1.03853,0.52011,1.22915,0.00795954,0.00795954,0.00795954
53,4046.99,0.99831,0.72163,1.25151,0.95162,0.89717,0.95644,0.69691,1.02004,0.51112,1.22457,0.00788504,0.00788504,0.00788504
54,4122.88,0.99874,0.72143,1.24095,0.95655,0.9054,0.96315,0.69219,1.03106,0.51403,1.21324,0.00780957,0.00780957,0.00780957
55,4198.16,1.00794,0.71439,1.24806,0.9344,0.91548,0.9611,0.69998,1.00951,0.51602,1.21064,0.00773316,0.00773316,0.00773316
56,4274.49,0.99343,0.69971,1.23551,0.94474,0.91388,0.96041,0.69635,1.02586,0.50857,1.22431,0.00765584,0.00765584,0.00765584
57,4350.48,0.9905,0.71614,1.239,0.94105,0.90874,0.96243,0.71231,1.00863,0.51486,1.20614,0.00757762,0.00757762,0.00757762
58,4425.47,0.97702,0.70852,1.232,0.94154,0.91131,0.96094,0.69908,1.01738,0.511,1.21686,0.00749855,0.00749855,0.00749855
59,4501.25,0.97872,0.69977,1.23424,0.93218,0.91902,0.96389,0.71006,1.00985,0.50408,1.21106,0.00741863,0.00741863,0.00741863
60,4575.64,0.9711,0.69491,1.22789,0.91631,0.91645,0.95341,0.70101,1.02199,0.52163,1.2201,0.00733791,0.00733791,0.00733791
61,4652,0.97018,0.6784,1.21791,0.92347,0.93061,0.9683,0.70528,1.02225,0.49733,1.20848,0.0072564,0.0072564,0.0072564
62,4727.33,0.97129,0.68758,1.21932,0.92835,0.9126,0.96475,0.71292,0.99489,0.50103,1.20062,0.00717415,0.00717415,0.00717415
63,4803.01,0.97048,0.68734,1.22209,0.93888,0.92674,0.96525,0.70988,1.00427,0.49462,1.2104,0.00709116,0.00709116,0.00709116
64,4879.09,0.95784,0.681,1.21292,0.94156,0.93196,0.96117,0.70576,1.00931,0.47586,1.21448,0.00700748,0.00700748,0.00700748
65,4954.36,0.96238,0.668,1.2175,0.94052,0.91774,0.96443,0.70399,1.01103,0.47465,1.21727,0.00692313,0.00692313,0.00692313
66,5031.28,0.95465,0.65557,1.20497,0.94509,0.90707,0.95621,0.69594,1.02837,0.49139,1.22487,0.00683815,0.00683815,0.00683815
67,5106.25,0.93629,0.64695,1.198,0.95015,0.90641,0.96075,0.71284,1.00775,0.48436,1.20919,0.00675255,0.00675255,0.00675255
68,5182.01,0.9324,0.64453,1.19125,0.94013,0.92674,0.97084,0.71446,0.99906,0.46891,1.20897,0.00666637,0.00666637,0.00666637
69,5258.2,0.93361,0.63759,1.19485,0.9524,0.91774,0.96678,0.71113,0.99448,0.47054,1.20237,0.00657963,0.00657963,0.00657963
70,5332.76,0.93648,0.64651,1.19589,0.93465,0.91915,0.96471,0.71638,1.00514,0.48369,1.21404,0.00649238,0.00649238,0.00649238
71,5409.45,0.91686,0.64983,1.18782,0.93247,0.92288,0.96923,0.71853,0.97897,0.46675,1.18673,0.00640463,0.00640463,0.00640463
72,5485.85,0.90463,0.62163,1.17486,0.94402,0.91774,0.96542,0.70904,0.99256,0.47083,1.20996,0.00631642,0.00631642,0.00631642
73,5560.85,0.91107,0.62145,1.18283,0.95583,0.9178,0.97086,0.7108,0.98912,0.46381,1.20725,0.00622778,0.00622778,0.00622778
74,5636.36,0.91853,0.62413,1.18949,0.95068,0.91668,0.96613,0.71228,0.99145,0.4695,1.21179,0.00613873,0.00613873,0.00613873
75,5711.7,0.90705,0.6145,1.17446,0.94161,0.93274,0.96783,0.7178,0.98493,0.45675,1.20262,0.00604932,0.00604932,0.00604932
76,5787.32,0.91406,0.6418,1.18307,0.94265,0.93702,0.97173,0.72112,0.97826,0.46844,1.19346,0.00595956,0.00595956,0.00595956
77,5862.98,0.91162,0.62623,1.18508,0.94433,0.92931,0.96766,0.71443,0.99839,0.4693,1.20574,0.00586949,0.00586949,0.00586949
78,5938.01,0.88672,0.60416,1.16134,0.94885,0.92997,0.97097,0.72267,0.98593,0.46393,1.19673,0.00577914,0.00577914,0.00577914
79,6014.74,0.89776,0.59907,1.16898,0.94248,0.92416,0.96499,0.7194,0.98643,0.45791,1.19385,0.00568855,0.00568855,0.00568855
80,6089.77,0.89511,0.6095,1.17232,0.93479,0.95116,0.97214,0.72682,0.97411,0.45283,1.18948,0.00559773,0.00559773,0.00559773
81,6167.1,0.882,0.60221,1.16084,0.95612,0.92417,0.97301,0.72535,0.97445,0.4565,1.19095,0.00550673,0.00550673,0.00550673
82,6242.02,0.88549,0.60228,1.16361,0.94074,0.93853,0.97236,0.71771,1.0064,0.45021,1.22206,0.00541557,0.00541557,0.00541557
83,6319.09,0.88192,0.59549,1.16289,0.93272,0.92674,0.96482,0.71998,0.9811,0.46042,1.19355,0.00532429,0.00532429,0.00532429
84,6394.57,0.88019,0.58601,1.16006,0.94852,0.92931,0.96418,0.71338,0.99723,0.46102,1.21687,0.00523291,0.00523291,0.00523291
85,6469.55,0.86125,0.57767,1.1445,0.93681,0.93378,0.96767,0.71519,0.99841,0.45376,1.21764,0.00514147,0.00514147,0.00514147
86,6545.58,0.86783,0.58745,1.14566,0.95082,0.91942,0.96654,0.719,0.99217,0.46244,1.20828,0.00505,0.00505,0.00505
87,6621.47,0.86995,0.57428,1.15399,0.94042,0.92545,0.96174,0.72024,0.97565,0.45257,1.19711,0.00495853,0.00495853,0.00495853
88,6697.42,0.86397,0.56239,1.14328,0.95457,0.91832,0.96386,0.71215,0.98899,0.44553,1.2174,0.00486709,0.00486709,0.00486709
89,6775.02,0.8542,0.56121,1.14644,0.94835,0.92288,0.96439,0.72,0.99045,0.44898,1.20483,0.00477571,0.00477571,0.00477571
90,6851.19,0.85632,0.56409,1.13799,0.94318,0.93959,0.9691,0.71764,0.98691,0.44284,1.1942,0.00468443,0.00468443,0.00468443
91,6926.21,0.84588,0.55954,1.13211,0.95714,0.91853,0.96853,0.72606,0.97748,0.4477,1.19283,0.00459327,0.00459327,0.00459327
92,7003.75,0.84434,0.55776,1.13397,0.95693,0.92416,0.96771,0.72368,0.97625,0.43017,1.19714,0.00450227,0.00450227,0.00450227
93,7080.04,0.84025,0.5534,1.13069,0.95371,0.92416,0.96883,0.73158,0.96685,0.43418,1.18913,0.00441145,0.00441145,0.00441145
94,7155.68,0.82488,0.53887,1.11715,0.94891,0.93188,0.9686,0.72711,0.96355,0.43187,1.19003,0.00432086,0.00432086,0.00432086
95,7231.12,0.8344,0.54912,1.12586,0.94144,0.92931,0.96901,0.73106,0.97602,0.43695,1.20799,0.00423051,0.00423051,0.00423051
96,7306.07,0.83208,0.54399,1.13383,0.95076,0.93573,0.97282,0.72636,0.9811,0.427,1.20304,0.00414044,0.00414044,0.00414044
97,7381.43,0.83093,0.5401,1.13152,0.94537,0.93415,0.97054,0.72193,0.98485,0.44361,1.20679,0.00405068,0.00405068,0.00405068
98,7456.98,0.8245,0.53131,1.11799,0.95058,0.92545,0.96592,0.72331,0.9824,0.44589,1.20354,0.00396127,0.00396127,0.00396127
99,7533.88,0.82316,0.52827,1.12686,0.94609,0.92931,0.96885,0.73033,0.97031,0.44418,1.20497,0.00387222,0.00387222,0.00387222
100,7608.73,0.81632,0.53845,1.11776,0.95731,0.92802,0.97066,0.72842,0.98108,0.43645,1.20131,0.00378358,0.00378358,0.00378358
101,7684.19,0.80944,0.52136,1.10793,0.95703,0.92674,0.97109,0.73244,0.97829,0.44273,1.20286,0.00369537,0.00369537,0.00369537
102,7760.19,0.81177,0.52727,1.11627,0.94986,0.92524,0.97442,0.72769,0.96306,0.41786,1.18922,0.00360762,0.00360762,0.00360762
103,7836.12,0.81031,0.53281,1.11522,0.94968,0.92181,0.97338,0.73392,0.96396,0.43031,1.19378,0.00352037,0.00352037,0.00352037
104,7911.86,0.80752,0.52229,1.11465,0.95363,0.92802,0.96994,0.73647,0.95886,0.43352,1.19207,0.00343363,0.00343363,0.00343363
105,7988.3,0.78556,0.50521,1.10092,0.9557,0.93059,0.97287,0.74202,0.94926,0.42354,1.18645,0.00334745,0.00334745,0.00334745
106,8063.75,0.79138,0.51316,1.10259,0.95059,0.93573,0.97185,0.7319,0.97214,0.43719,1.20997,0.00326185,0.00326185,0.00326185
107,8140.37,0.78992,0.51395,1.10609,0.95051,0.93817,0.97091,0.73426,0.97461,0.43283,1.21692,0.00317687,0.00317687,0.00317687
108,8215.41,0.77881,0.50105,1.10022,0.95238,0.92536,0.96955,0.73231,0.97608,0.43515,1.2173,0.00309252,0.00309252,0.00309252
109,8291.52,0.78827,0.50969,1.10235,0.95041,0.93316,0.96862,0.72876,0.9789,0.43552,1.2114,0.00300884,0.00300884,0.00300884
110,8366.13,0.78339,0.50105,1.09871,0.94183,0.93445,0.96454,0.729,0.96813,0.43939,1.20305,0.00292585,0.00292585,0.00292585
111,8443.13,0.77738,0.50515,1.09817,0.94903,0.93343,0.96954,0.73283,0.97145,0.4535,1.20138,0.0028436,0.0028436,0.0028436
112,8519.04,0.76729,0.48981,1.08978,0.95138,0.92802,0.9697,0.73145,0.98396,0.43431,1.20952,0.00276209,0.00276209,0.00276209
113,8595.1,0.77015,0.48504,1.0949,0.95249,0.92774,0.96653,0.73124,0.9842,0.43572,1.21044,0.00268137,0.00268137,0.00268137
114,8671.48,0.76244,0.47669,1.08058,0.94604,0.93573,0.97,0.73466,0.96897,0.43197,1.19602,0.00260145,0.00260145,0.00260145
115,8746.66,0.7589,0.49078,1.09053,0.95381,0.93702,0.97171,0.73505,0.96314,0.42656,1.1987,0.00252238,0.00252238,0.00252238
116,8821.98,0.74777,0.47981,1.08358,0.96256,0.93059,0.97146,0.73471,0.96198,0.42639,1.19322,0.00244416,0.00244416,0.00244416
117,8897.59,0.74799,0.48004,1.08271,0.95553,0.93445,0.97146,0.73908,0.9648,0.42789,1.19798,0.00236684,0.00236684,0.00236684
118,8974.73,0.74862,0.4758,1.07798,0.94577,0.94142,0.96992,0.7414,0.94687,0.42496,1.19021,0.00229043,0.00229043,0.00229043
119,9049.44,0.73871,0.47052,1.07327,0.94816,0.94087,0.96969,0.73727,0.95341,0.42357,1.20321,0.00221496,0.00221496,0.00221496
120,9124.88,0.73491,0.46122,1.071,0.95062,0.93059,0.96943,0.73833,0.96016,0.43133,1.20817,0.00214046,0.00214046,0.00214046
121,9200.93,0.73359,0.4641,1.07067,0.96973,0.92031,0.97133,0.73521,0.96577,0.43208,1.20619,0.00206696,0.00206696,0.00206696
122,9276.64,0.74242,0.46903,1.07179,0.96592,0.92674,0.96992,0.73229,0.96841,0.43368,1.20866,0.00199447,0.00199447,0.00199447
123,9351.1,0.73963,0.46122,1.07501,0.9602,0.93188,0.96979,0.73173,0.97018,0.42487,1.20991,0.00192303,0.00192303,0.00192303
124,9425.98,0.7281,0.46672,1.06953,0.9629,0.93397,0.9699,0.73369,0.97264,0.42944,1.21876,0.00185266,0.00185266,0.00185266
125,9501.94,0.73387,0.46062,1.07575,0.95773,0.93203,0.96946,0.73423,0.97339,0.43893,1.22293,0.00178337,0.00178337,0.00178337
126,9578.84,0.72774,0.45648,1.06943,0.9601,0.92793,0.968,0.73523,0.97045,0.43388,1.22327,0.00171521,0.00171521,0.00171521
127,9654.09,0.72434,0.45996,1.06522,0.95146,0.93213,0.9678,0.73424,0.96889,0.43091,1.2209,0.00164818,0.00164818,0.00164818
128,9730.06,0.72944,0.44766,1.06699,0.95954,0.92802,0.96841,0.73379,0.96825,0.4224,1.22058,0.00158231,0.00158231,0.00158231
129,9807.43,0.72426,0.45514,1.06484,0.96465,0.93316,0.96941,0.73644,0.96832,0.42382,1.21785,0.00151763,0.00151763,0.00151763
130,9883.9,0.72251,0.4538,1.06271,0.96534,0.93086,0.96785,0.73452,0.96956,0.42067,1.22012,0.00145415,0.00145415,0.00145415
131,9958.75,0.70447,0.44001,1.05441,0.96862,0.92802,0.96965,0.73299,0.96878,0.41823,1.22195,0.00139191,0.00139191,0.00139191
132,10036.6,0.70765,0.43809,1.05519,0.96745,0.92674,0.96945,0.73622,0.9655,0.41759,1.21774,0.00133091,0.00133091,0.00133091
133,10110.9,0.7164,0.43824,1.05955,0.9614,0.92841,0.96783,0.7375,0.96546,0.42195,1.21289,0.00127118,0.00127118,0.00127118
134,10185.4,0.70292,0.42649,1.0462,0.95286,0.93537,0.96777,0.73785,0.96283,0.42341,1.21196,0.00121274,0.00121274,0.00121274
135,10260.5,0.69864,0.4349,1.05388,0.95634,0.93059,0.96796,0.74194,0.96122,0.42478,1.2121,0.00115561,0.00115561,0.00115561
136,10335,0.69737,0.43713,1.0508,0.96142,0.92878,0.9687,0.74019,0.9584,0.42121,1.21485,0.00109981,0.00109981,0.00109981
137,10428.1,0.68912,0.42509,1.04672,0.95649,0.93245,0.9684,0.73991,0.95834,0.41886,1.21536,0.00104537,0.00104537,0.00104537
138,10505.2,0.7075,0.43822,1.05806,0.96274,0.92981,0.96868,0.73934,0.95646,0.4204,1.21201,0.000992285,0.000992285,0.000992285
139,10581.8,0.69219,0.42716,1.05019,0.96927,0.92674,0.97046,0.74111,0.95385,0.41786,1.20908,0.000940589,0.000940589,0.000940589
140,10656.2,0.68898,0.43052,1.05146,0.96515,0.92561,0.96975,0.73909,0.95637,0.42087,1.21394,0.000890297,0.000890297,0.000890297
141,10733.1,0.68917,0.42393,1.05043,0.95401,0.93316,0.97001,0.7369,0.95937,0.42138,1.21967,0.000841425,0.000841425,0.000841425
142,10807.5,0.67629,0.41677,1.0393,0.95894,0.92674,0.96918,0.73449,0.96397,0.42629,1.22434,0.000793991,0.000793991,0.000793991
143,10884.3,0.6916,0.42228,1.04413,0.95641,0.93063,0.96918,0.73496,0.96202,0.42397,1.22271,0.00074801,0.00074801,0.00074801
144,10962.1,0.68662,0.42737,1.04569,0.95404,0.93316,0.96953,0.73675,0.96034,0.42335,1.22085,0.000703498,0.000703498,0.000703498
145,11037.1,0.67232,0.41146,1.03707,0.9564,0.93053,0.96641,0.7379,0.96007,0.42292,1.22144,0.00066047,0.00066047,0.00066047
146,11112.3,0.67705,0.40863,1.03792,0.95165,0.93598,0.96805,0.73464,0.96114,0.4216,1.22344,0.000618942,0.000618942,0.000618942
147,11187.8,0.6762,0.41551,1.04296,0.95374,0.93316,0.96794,0.73589,0.96348,0.42404,1.22704,0.000578926,0.000578926,0.000578926
148,11262,0.67237,0.41279,1.0362,0.95167,0.93445,0.96774,0.7364,0.96513,0.42605,1.2297,0.000540438,0.000540438,0.000540438
149,11337.1,0.66694,0.40376,1.03447,0.95172,0.93755,0.96813,0.73492,0.96711,0.42663,1.23204,0.000503489,0.000503489,0.000503489
150,11413.1,0.67743,0.41816,1.04101,0.95175,0.93811,0.96871,0.73543,0.96897,0.42686,1.2324,0.000468094,0.000468094,0.000468094
151,11488.2,0.67694,0.41703,1.04585,0.95049,0.93779,0.96862,0.73364,0.96879,0.42566,1.23038,0.000434262,0.000434262,0.000434262
152,11562.8,0.66491,0.4043,1.03779,0.94927,0.93807,0.9685,0.73339,0.96757,0.42489,1.22814,0.000402008,0.000402008,0.000402008
153,11638.4,0.66318,0.4072,1.03131,0.94958,0.93445,0.96847,0.73419,0.96826,0.42457,1.22884,0.00037134,0.00037134,0.00037134
154,11715.2,0.66258,0.40506,1.02945,0.95639,0.93016,0.96751,0.735,0.96596,0.42445,1.22796,0.00034227,0.00034227,0.00034227
155,11791.1,0.66087,0.41356,1.0287,0.95746,0.92931,0.96737,0.73525,0.96536,0.42353,1.22798,0.000314808,0.000314808,0.000314808
156,11866.6,0.66505,0.40943,1.0339,0.95412,0.93557,0.96681,0.73559,0.96319,0.42302,1.22653,0.000288963,0.000288963,0.000288963
157,11941.2,0.65518,0.39979,1.0311,0.95239,0.93573,0.96868,0.73527,0.96297,0.42159,1.22695,0.000264744,0.000264744,0.000264744
158,12016.7,0.65298,0.39859,1.03085,0.95282,0.9345,0.96868,0.73564,0.9643,0.4216,1.22929,0.000242159,0.000242159,0.000242159
159,12091.4,0.66359,0.40416,1.03765,0.95388,0.93573,0.96873,0.73608,0.96395,0.42144,1.22931,0.000221216,0.000221216,0.000221216
160,12166.1,0.65996,0.39999,1.03274,0.95537,0.93542,0.96883,0.73673,0.9637,0.42143,1.2292,0.000201922,0.000201922,0.000201922
161,12240.4,0.49751,0.22766,0.89652,0.95531,0.93422,0.96869,0.73638,0.96145,0.41982,1.22753,0.000184283,0.000184283,0.000184283
162,12313.9,0.49885,0.22466,0.89326,0.95435,0.92931,0.96825,0.73392,0.96175,0.42204,1.22908,0.000168306,0.000168306,0.000168306
163,12387.2,0.4957,0.22258,0.89355,0.95501,0.92761,0.96857,0.73387,0.9623,0.42442,1.23018,0.000153997,0.000153997,0.000153997
164,12460.6,0.48875,0.21802,0.89267,0.95541,0.92416,0.96811,0.73333,0.96228,0.42524,1.23095,0.000141359,0.000141359,0.000141359
165,12534,0.49901,0.22177,0.90141,0.95861,0.92293,0.96807,0.73388,0.96377,0.42792,1.23275,0.000130397,0.000130397,0.000130397
166,12607.3,0.49396,0.22024,0.89372,0.95984,0.92149,0.96793,0.73462,0.96417,0.42883,1.23341,0.000121116,0.000121116,0.000121116
167,12680.8,0.48843,0.21729,0.89283,0.9625,0.92366,0.96908,0.73504,0.96447,0.42912,1.23395,0.000113518,0.000113518,0.000113518
168,12754.3,0.48812,0.21658,0.88736,0.96234,0.92416,0.96916,0.73522,0.96497,0.43064,1.23484,0.000107605,0.000107605,0.000107605
169,12827.9,0.48523,0.2157,0.8889,0.96198,0.92416,0.96913,0.73592,0.9647,0.43191,1.23504,0.000103381,0.000103381,0.000103381
170,12901.2,0.48732,0.21693,0.89043,0.96018,0.92416,0.96918,0.73625,0.96384,0.43197,1.23531,0.000100845,0.000100845,0.000100845
