epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,1241.89,1.16302,0.90542,1.29866,0.93889,0.88873,0.95355,0.66476,1.11954,0.63174,1.24428,0.00753971,0.00753971,0.00753971
33,1280.69,1.1273,0.8911,1.2801,0.92671,0.91019,0.95087,0.67927,1.09188,0.61845,1.2221,0.00751017,0.00751017,0.00751017
34,1319.16,1.15384,0.89375,1.2925,0.92803,0.88432,0.95255,0.66774,1.10336,0.64232,1.22463,0.00747978,0.00747978,0.00747978
35,1357.71,1.12889,0.88345,1.28387,0.91948,0.87404,0.94249,0.66568,1.08833,0.66447,1.2057,0.00744854,0.00744854,0.00744854
36,1396.93,1.12702,0.86986,1.27256,0.95255,0.8599,0.94947,0.67616,1.09084,0.63613,1.2149,0.00741646,0.00741646,0.00741646
37,1435.58,1.11969,0.87092,1.27635,0.93494,0.90509,0.95406,0.66679,1.11397,0.65104,1.217,0.00738354,0.00738354,0.00738354
38,1474.24,1.1159,0.86619,1.26782,0.92512,0.9051,0.9554,0.69103,1.04659,0.60844,1.19814,0.0073498,0.0073498,0.0073498
39,1512.44,1.10957,0.85865,1.26877,0.92901,0.91902,0.95794,0.68364,1.06557,0.60553,1.2071,0.00731524,0.00731524,0.00731524
40,1550.99,1.1027,0.83668,1.25829,0.91753,0.91517,0.95596,0.68152,1.08407,0.60818,1.22169,0.00727987,0.00727987,0.00727987
41,1589.93,1.09587,0.82519,1.26015,0.93655,0.8917,0.95015,0.67714,1.09974,0.61635,1.21758,0.00724371,0.00724371,0.00724371
42,1628.26,1.09225,0.82734,1.25216,0.9494,0.90231,0.95016,0.682,1.06456,0.60517,1.19744,0.00720675,0.00720675,0.00720675
43,1667,1.08602,0.8351,1.2539,0.94523,0.90957,0.96581,0.69453,1.06388,0.57453,1.19323,0.00716901,0.00716901,0.00716901
44,1706.09,1.09726,0.83506,1.25817,0.92135,0.90874,0.95437,0.67633,1.07261,0.58971,1.21492,0.0071305,0.0071305,0.0071305
45,1744.95,1.08558,0.83629,1.25464,0.9338,0.9066,0.95189,0.68659,1.06596,0.57972,1.1969,0.00709123,0.00709123,0.00709123
46,1784.51,1.07478,0.80443,1.23746,0.93699,0.89827,0.94949,0.69152,1.03377,0.58779,1.16925,0.00705121,0.00705121,0.00705121
47,1823.09,1.07531,0.8031,1.24047,0.94336,0.91774,0.9631,0.69215,1.0576,0.5687,1.20587,0.00701044,0.00701044,0.00701044
48,1861.4,1.06412,0.79312,1.23354,0.92004,0.91699,0.96167,0.70333,1.03132,0.55835,1.17023,0.00696894,0.00696894,0.00696894
49,1900.96,1.05903,0.79673,1.23467,0.9315,0.90885,0.95377,0.68203,1.06534,0.60458,1.19166,0.00692672,0.00692672,0.00692672
50,1939.5,1.06585,0.79114,1.23036,0.92875,0.93316,0.96136,0.69037,1.04124,0.55623,1.16979,0.00688378,0.00688378,0.00688378
51,1978.31,1.05714,0.78378,1.2229,0.94251,0.92288,0.96276,0.69085,1.05395,0.56747,1.19123,0.00684014,0.00684014,0.00684014
52,2016.63,1.05322,0.77455,1.22334,0.94451,0.91774,0.95941,0.70217,1.01822,0.54752,1.16509,0.00679581,0.00679581,0.00679581
53,2055.38,1.04365,0.7855,1.22366,0.93908,0.90746,0.96041,0.69154,1.04535,0.55784,1.19071,0.00675081,0.00675081,0.00675081
54,2093.44,1.02908,0.75348,1.2163,0.92666,0.92567,0.95445,0.69165,1.03851,0.53763,1.179,0.00670513,0.00670513,0.00670513
55,2132.08,1.0358,0.75236,1.22077,0.95465,0.90488,0.95927,0.70077,1.0087,0.53463,1.15972,0.00665879,0.00665879,0.00665879
56,2171.02,1.02232,0.73736,1.20203,0.92782,0.91645,0.95815,0.70618,1.00705,0.54755,1.16218,0.00661181,0.00661181,0.00661181
57,2209.33,1.03125,0.75982,1.21217,0.94151,0.91902,0.96071,0.70406,1.04169,0.53718,1.18658,0.0065642,0.0065642,0.0065642
58,2247.34,1.02947,0.75684,1.2161,0.93214,0.93059,0.96018,0.70584,1.02399,0.52742,1.16843,0.00651596,0.00651596,0.00651596
59,2286.02,1.01447,0.7411,1.1998,0.94218,0.92149,0.96326,0.70979,1.01142,0.53152,1.16411,0.00646711,0.00646711,0.00646711
60,2324.76,1.02167,0.74931,1.20672,0.93667,0.91245,0.9634,0.70496,1.01794,0.52959,1.17873,0.00641766,0.00641766,0.00641766
61,2364.14,1.00774,0.71294,1.2011,0.93919,0.93307,0.9627,0.70625,1.01107,0.52898,1.17138,0.00636763,0.00636763,0.00636763
62,2402.56,1.00637,0.72883,1.1952,0.94712,0.90874,0.96079,0.70348,1.03001,0.53376,1.17929,0.00631702,0.00631702,0.00631702
63,2440.94,1.01314,0.71777,1.19562,0.9243,0.94159,0.96367,0.70258,1.03574,0.52724,1.18207,0.00626585,0.00626585,0.00626585
64,2478.97,0.98989,0.72078,1.18536,0.94662,0.91774,0.9653,0.70793,1.02248,0.52608,1.16692,0.00621413,0.00621413,0.00621413
65,2518.2,1.00206,0.70286,1.18691,0.9496,0.92024,0.9623,0.70566,1.01956,0.51998,1.1683,0.00616187,0.00616187,0.00616187
66,2556.21,0.97216,0.679,1.17208,0.94452,0.91908,0.96404,0.71733,0.98984,0.51847,1.1467,0.00610909,0.00610909,0.00610909
67,2593.98,1.0023,0.7117,1.18835,0.93558,0.93059,0.96519,0.70842,1.02501,0.51582,1.16943,0.0060558,0.0060558,0.0060558
68,2632.88,0.98373,0.6933,1.17758,0.93411,0.92929,0.95977,0.70472,1.00265,0.52699,1.15649,0.00600202,0.00600202,0.00600202
69,2671.02,0.97744,0.68046,1.17594,0.94662,0.91388,0.96757,0.71258,0.99036,0.51167,1.1489,0.00594774,0.00594774,0.00594774
70,2708.48,0.98902,0.6988,1.17968,0.94286,0.93321,0.96727,0.71091,1.01278,0.51155,1.15605,0.005893,0.005893,0.005893
71,2747.15,0.98426,0.66925,1.17736,0.93192,0.93188,0.96397,0.70858,1.02165,0.51451,1.17919,0.0058378,0.0058378,0.0058378
72,2786.15,0.96105,0.66547,1.16509,0.9367,0.93194,0.96414,0.71049,1.00394,0.49405,1.15606,0.00578216,0.00578216,0.00578216
73,2824.53,0.97295,0.66096,1.17184,0.92482,0.93702,0.966,0.71838,0.9778,0.5028,1.14376,0.00572609,0.00572609,0.00572609
74,2863.18,0.96334,0.68039,1.17111,0.93734,0.94209,0.96893,0.71431,0.98209,0.48453,1.15469,0.0056696,0.0056696,0.0056696
75,2901.59,0.95059,0.66397,1.15891,0.92974,0.93573,0.9646,0.71816,0.98809,0.50576,1.15621,0.00561271,0.00561271,0.00561271
76,2940.09,0.96645,0.67117,1.16645,0.95469,0.9209,0.96868,0.72235,0.98347,0.48904,1.15146,0.00555543,0.00555543,0.00555543
77,2978.5,0.95133,0.66843,1.15964,0.93609,0.94134,0.9655,0.71604,1.006,0.50154,1.16962,0.00549777,0.00549777,0.00549777
78,3016.46,0.94347,0.65743,1.15833,0.92673,0.93188,0.95751,0.71615,0.98344,0.50146,1.15333,0.00543976,0.00543976,0.00543976
79,3054.72,0.95289,0.65256,1.15526,0.9573,0.92205,0.96703,0.71797,0.97582,0.50295,1.13953,0.0053814,0.0053814,0.0053814
80,3092.92,0.94412,0.64244,1.15242,0.94292,0.93702,0.9689,0.71964,0.98289,0.49184,1.15477,0.00532271,0.00532271,0.00532271
81,3130.89,0.96649,0.65902,1.16639,0.94814,0.92931,0.96293,0.71462,0.99846,0.50264,1.15719,0.00526371,0.00526371,0.00526371
82,3169.28,0.94782,0.65322,1.15594,0.94981,0.93188,0.96887,0.71881,1.0046,0.47954,1.15884,0.0052044,0.0052044,0.0052044
83,3208.97,0.94049,0.64165,1.14876,0.9514,0.93107,0.96601,0.72065,0.97941,0.48295,1.14235,0.0051448,0.0051448,0.0051448
84,3248.42,0.93724,0.63971,1.14754,0.9484,0.92931,0.96581,0.71767,0.98814,0.47683,1.1498,0.00508494,0.00508494,0.00508494
85,3286.35,0.92582,0.637,1.13709,0.93619,0.9383,0.96299,0.70846,1.00555,0.49182,1.16375,0.00502481,0.00502481,0.00502481
86,3325.14,0.94456,0.64005,1.14782,0.94556,0.93445,0.96283,0.71614,0.97817,0.50005,1.14254,0.00496444,0.00496444,0.00496444
87,3364.74,0.91722,0.62926,1.14028,0.93507,0.92416,0.95902,0.7161,0.9883,0.4939,1.15406,0.00490385,0.00490385,0.00490385
88,3403.68,0.91921,0.62812,1.13709,0.94687,0.93916,0.96592,0.71455,0.98685,0.47868,1.1636,0.00484304,0.00484304,0.00484304
89,3441.94,0.91235,0.62328,1.13225,0.94778,0.93316,0.967,0.72408,0.98058,0.47577,1.14718,0.00478203,0.00478203,0.00478203
90,3480.46,0.90479,0.59353,1.13048,0.94105,0.94387,0.96431,0.71818,0.98532,0.493,1.15826,0.00472084,0.00472084,0.00472084
91,3518.54,0.90424,0.59806,1.12904,0.94508,0.93702,0.96683,0.72315,0.98269,0.48778,1.16165,0.00465948,0.00465948,0.00465948
92,3557.22,0.918,0.61304,1.14051,0.9398,0.94473,0.96348,0.72568,0.97554,0.48187,1.15849,0.00459797,0.00459797,0.00459797
93,3596.21,0.89832,0.59935,1.12753,0.94418,0.93479,0.96272,0.72441,0.97823,0.48177,1.16059,0.00453632,0.00453632,0.00453632
94,3635.6,0.90203,0.60642,1.12577,0.95198,0.93445,0.96714,0.72073,0.97774,0.47879,1.16144,0.00447455,0.00447455,0.00447455
95,3674.54,0.89729,0.60576,1.12119,0.95221,0.93059,0.96837,0.72911,0.95884,0.45955,1.14903,0.00441267,0.00441267,0.00441267
96,3713.8,0.90363,0.61134,1.12654,0.95224,0.9383,0.9714,0.72812,0.96711,0.46069,1.1497,0.0043507,0.0043507,0.0043507
97,3751.74,0.89884,0.59796,1.12088,0.94203,0.94087,0.97066,0.72619,0.97834,0.46462,1.15823,0.00428865,0.00428865,0.00428865
98,3789.51,0.88985,0.58878,1.11592,0.9365,0.94473,0.9683,0.72725,0.97179,0.4668,1.14574,0.00422654,0.00422654,0.00422654
99,3828.43,0.88217,0.58565,1.11687,0.9448,0.94598,0.96647,0.72658,0.9788,0.47409,1.15029,0.00416439,0.00416439,0.00416439
100,10297.5,0.88538,0.58945,1.11781,0.94798,0.93686,0.96778,0.72484,0.97615,0.47435,1.15077,0.0041022,0.0041022,0.0041022
101,10336.2,0.87924,0.58307,1.11306,0.94831,0.94328,0.97112,0.72617,0.96833,0.46298,1.14552,0.00404,0.00404,0.00404
102,10374.7,0.87288,0.57912,1.10495,0.94831,0.94316,0.96682,0.72324,0.98079,0.46072,1.16163,0.0039778,0.0039778,0.0039778
103,10413.1,0.87543,0.58277,1.11761,0.95384,0.93959,0.96917,0.72358,0.98423,0.46907,1.15801,0.00391561,0.00391561,0.00391561
104,10451.4,0.87642,0.58573,1.11398,0.94983,0.93573,0.96875,0.72734,0.98055,0.45898,1.16196,0.00385346,0.00385346,0.00385346
105,10490.1,0.85472,0.56492,1.09684,0.94578,0.93573,0.971,0.72897,0.97157,0.45477,1.14815,0.00379135,0.00379135,0.00379135
106,10529.4,0.8578,0.57333,1.10644,0.94219,0.94276,0.96896,0.72779,0.97275,0.46358,1.14839,0.0037293,0.0037293,0.0037293
107,10567.6,0.86437,0.57175,1.099,0.94175,0.94087,0.96804,0.72535,0.97159,0.47327,1.15608,0.00366733,0.00366733,0.00366733
108,10605.6,0.87,0.57472,1.10766,0.94688,0.93942,0.96686,0.72856,0.97484,0.46807,1.15571,0.00360545,0.00360545,0.00360545
109,10644.2,0.85362,0.5645,1.09515,0.96143,0.93573,0.96769,0.72852,0.97219,0.4672,1.15805,0.00354368,0.00354368,0.00354368
110,10682.7,0.85912,0.55353,1.09911,0.95399,0.93281,0.96737,0.72928,0.97321,0.46189,1.16178,0.00348203,0.00348203,0.00348203
111,10721,0.85018,0.55783,1.10478,0.93948,0.93774,0.96923,0.7258,0.98079,0.46534,1.1635,0.00342052,0.00342052,0.00342052
112,10758.9,0.85341,0.5599,1.09799,0.9491,0.93467,0.96705,0.72896,0.9761,0.466,1.16153,0.00335916,0.00335916,0.00335916
113,10797.6,0.85005,0.56221,1.09502,0.9434,0.94859,0.97039,0.7338,0.97837,0.47012,1.16045,0.00329797,0.00329797,0.00329797
114,10836.1,0.84124,0.53969,1.09297,0.9491,0.93464,0.96687,0.73196,0.97933,0.46373,1.15974,0.00323696,0.00323696,0.00323696
115,10873.8,0.83435,0.53854,1.08502,0.94195,0.93959,0.9662,0.72957,0.97998,0.47417,1.15878,0.00317615,0.00317615,0.00317615
116,10912.4,0.83988,0.54016,1.08994,0.93939,0.94344,0.96434,0.72495,0.98883,0.46745,1.16631,0.00311556,0.00311556,0.00311556
117,10951.2,0.82063,0.54168,1.08382,0.9535,0.93573,0.96247,0.72225,0.99024,0.47243,1.16332,0.00305519,0.00305519,0.00305519
118,10989,0.82718,0.53784,1.08644,0.9473,0.94731,0.96572,0.72672,0.98378,0.46582,1.15962,0.00299506,0.00299506,0.00299506
119,11027.1,0.82041,0.53032,1.07606,0.95902,0.93244,0.96605,0.72634,0.98177,0.46285,1.15975,0.0029352,0.0029352,0.0029352
120,11065.3,0.82097,0.52783,1.0789,0.95642,0.9308,0.96581,0.72971,0.9696,0.46326,1.15287,0.0028756,0.0028756,0.0028756
121,11103.7,0.8279,0.54142,1.08054,0.96148,0.92674,0.96156,0.73102,0.97327,0.45355,1.15762,0.00281629,0.00281629,0.00281629
122,11142.4,0.80699,0.52326,1.06924,0.95779,0.93319,0.96733,0.73179,0.96733,0.45717,1.1561,0.00275729,0.00275729,0.00275729
123,11181.2,0.80982,0.5116,1.0732,0.96514,0.92538,0.96436,0.73352,0.95584,0.45848,1.14946,0.0026986,0.0026986,0.0026986
124,11219.7,0.81203,0.51524,1.07856,0.94726,0.94649,0.96513,0.73467,0.95408,0.44984,1.15121,0.00264024,0.00264024,0.00264024
125,11257.8,0.81502,0.52136,1.07728,0.94138,0.9473,0.96578,0.73586,0.95758,0.45484,1.15071,0.00258223,0.00258223,0.00258223
126,11296.4,0.81725,0.52399,1.07405,0.95214,0.94613,0.96794,0.73327,0.96297,0.46382,1.15393,0.00252457,0.00252457,0.00252457
127,11335,0.80807,0.52786,1.07438,0.94633,0.94344,0.96734,0.73387,0.96286,0.46862,1.15558,0.00246729,0.00246729,0.00246729
128,11373,0.799,0.51063,1.07251,0.9344,0.94216,0.96359,0.73671,0.96188,0.47154,1.1573,0.0024104,0.0024104,0.0024104
129,11411.8,0.8016,0.51784,1.07349,0.95217,0.93188,0.96584,0.73362,0.9637,0.46597,1.1598,0.00235391,0.00235391,0.00235391
130,11450.2,0.81264,0.51452,1.06915,0.95182,0.93573,0.96512,0.72994,0.96555,0.46606,1.16369,0.00229784,0.00229784,0.00229784
131,11488.8,0.80499,0.51306,1.06986,0.94191,0.94473,0.96366,0.73149,0.96268,0.46301,1.162,0.0022422,0.0022422,0.0022422
132,11526.9,0.78763,0.49604,1.05786,0.94417,0.93959,0.96267,0.73148,0.95906,0.46302,1.15871,0.002187,0.002187,0.002187
133,11566.2,0.80442,0.51002,1.06912,0.95405,0.93445,0.96298,0.73094,0.96345,0.46423,1.15819,0.00213226,0.00213226,0.00213226
134,11604.9,0.7919,0.50672,1.06082,0.95158,0.93456,0.96423,0.72622,0.96442,0.46266,1.15982,0.00207798,0.00207798,0.00207798
135,11643.8,0.7834,0.49635,1.05876,0.94964,0.93573,0.96408,0.72971,0.96921,0.45994,1.16438,0.0020242,0.0020242,0.0020242
136,11682.1,0.79243,0.4997,1.06442,0.94757,0.93573,0.962,0.73088,0.96938,0.46281,1.16744,0.00197091,0.00197091,0.00197091
137,11720.4,0.78394,0.50135,1.06053,0.95014,0.94087,0.96175,0.73274,0.97364,0.46493,1.17193,0.00191813,0.00191813,0.00191813
138,11759.3,0.79631,0.50516,1.06641,0.94704,0.94247,0.96326,0.73492,0.9699,0.46759,1.16406,0.00186587,0.00186587,0.00186587
139,11797.3,0.78324,0.48882,1.05819,0.95042,0.93959,0.96419,0.73821,0.96311,0.46622,1.16204,0.00181415,0.00181415,0.00181415
140,11835.9,0.76423,0.48055,1.04671,0.94693,0.94025,0.96281,0.74049,0.96125,0.46205,1.16362,0.00176298,0.00176298,0.00176298
141,11874.6,0.77199,0.48595,1.05614,0.94206,0.94037,0.96146,0.73903,0.96233,0.45676,1.16634,0.00171237,0.00171237,0.00171237
142,11912.9,0.77699,0.49089,1.05657,0.94445,0.94087,0.96291,0.7379,0.96418,0.45235,1.16852,0.00166234,0.00166234,0.00166234
143,11952.1,0.76866,0.47603,1.05008,0.95461,0.93316,0.96468,0.7369,0.9645,0.45048,1.16891,0.00161289,0.00161289,0.00161289
144,11990.8,0.75742,0.48182,1.04278,0.95861,0.93573,0.96691,0.73714,0.96142,0.44461,1.16811,0.00156404,0.00156404,0.00156404
145,12029.9,0.75772,0.47895,1.04242,0.95507,0.93316,0.9649,0.7366,0.96079,0.44432,1.16631,0.0015158,0.0015158,0.0015158
146,12068.8,0.76306,0.48359,1.04951,0.94849,0.94671,0.96486,0.73756,0.96077,0.44292,1.16461,0.00146819,0.00146819,0.00146819
147,12107.3,0.7606,0.47685,1.05067,0.94589,0.94473,0.96362,0.73748,0.95752,0.44597,1.16103,0.00142121,0.00142121,0.00142121
148,12145.6,0.75202,0.45823,1.038,0.96355,0.92802,0.96316,0.73786,0.95285,0.44715,1.15891,0.00137487,0.00137487,0.00137487
149,12184.6,0.74432,0.46578,1.04313,0.96339,0.92545,0.96308,0.73719,0.95255,0.44828,1.15889,0.00132919,0.00132919,0.00132919
150,12223.8,0.75189,0.47587,1.04307,0.95051,0.93807,0.96383,0.73564,0.95317,0.4487,1.15934,0.00128419,0.00128419,0.00128419
151,12262.5,0.73637,0.45981,1.0373,0.9506,0.93981,0.96313,0.73482,0.95627,0.44837,1.16329,0.00123986,0.00123986,0.00123986
152,12301.4,0.74809,0.46664,1.04585,0.95644,0.93133,0.96237,0.73546,0.95696,0.44644,1.16622,0.00119622,0.00119622,0.00119622
153,12339.6,0.72972,0.45126,1.02973,0.95644,0.93142,0.96267,0.73612,0.95618,0.44325,1.16705,0.00115328,0.00115328,0.00115328
154,12377.7,0.73783,0.46178,1.03311,0.96141,0.92865,0.96311,0.73707,0.95359,0.44336,1.16633,0.00111106,0.00111106,0.00111106
155,12417.1,0.74167,0.46771,1.04314,0.95887,0.92901,0.96234,0.73588,0.9528,0.44033,1.16643,0.00106956,0.00106956,0.00106956
156,12455.4,0.73165,0.45641,1.03115,0.95729,0.92201,0.96054,0.73427,0.95112,0.43807,1.16521,0.00102879,0.00102879,0.00102879
157,12494.5,0.7356,0.45572,1.03845,0.94756,0.9291,0.96034,0.73488,0.94846,0.43825,1.16487,0.000988768,0.000988768,0.000988768
158,12533.3,0.73485,0.45828,1.03997,0.93498,0.94473,0.96026,0.73393,0.94853,0.43855,1.16588,0.000949496,0.000949496,0.000949496
159,12572,0.74021,0.46665,1.0412,0.93742,0.9434,0.9611,0.73458,0.94727,0.43721,1.16478,0.000910986,0.000910986,0.000910986
160,12610.2,0.74066,0.46116,1.0358,0.93734,0.94473,0.96139,0.73346,0.94893,0.4399,1.16688,0.000873249,0.000873249,0.000873249
161,12648,0.72542,0.45742,1.03247,0.93883,0.93573,0.96043,0.73246,0.94833,0.43964,1.16713,0.000836293,0.000836293,0.000836293
162,12688.4,0.73168,0.45507,1.03029,0.95157,0.92931,0.96119,0.73259,0.94898,0.44068,1.1677,0.000800127,0.000800127,0.000800127
163,12727,0.74036,0.46357,1.03974,0.95535,0.92802,0.96193,0.7325,0.95004,0.43977,1.16873,0.000764761,0.000764761,0.000764761
164,12765.7,0.7126,0.44394,1.02589,0.95117,0.93188,0.96265,0.7338,0.94952,0.43922,1.16862,0.000730203,0.000730203,0.000730203
165,12804.3,0.72617,0.45083,1.03327,0.95628,0.92773,0.96188,0.73374,0.9494,0.44045,1.16935,0.000696461,0.000696461,0.000696461
166,12843.4,0.73448,0.45344,1.03785,0.9566,0.92802,0.96265,0.73411,0.95089,0.44296,1.17091,0.000663545,0.000663545,0.000663545
167,12882.5,0.71944,0.44719,1.02773,0.95766,0.92674,0.96254,0.73566,0.95081,0.44228,1.17076,0.000631462,0.000631462,0.000631462
168,12922.8,0.72308,0.44353,1.03075,0.95883,0.92801,0.9627,0.73629,0.95094,0.44317,1.17101,0.000600219,0.000600219,0.000600219
169,12961.6,0.70899,0.44061,1.01817,0.95282,0.93443,0.9629,0.73504,0.95071,0.44283,1.17109,0.000569826,0.000569826,0.000569826
170,13000.7,0.72381,0.44451,1.03075,0.95407,0.93444,0.96344,0.73536,0.95156,0.44383,1.17169,0.000540288,0.000540288,0.000540288
171,13039.9,0.71172,0.43013,1.02297,0.95803,0.93059,0.96345,0.73559,0.9523,0.4448,1.17262,0.000511614,0.000511614,0.000511614
172,13079.6,0.70082,0.42417,1.01704,0.95453,0.93059,0.96283,0.73587,0.95212,0.44447,1.1731,0.000483811,0.000483811,0.000483811
173,13118.3,0.72038,0.4405,1.02314,0.95867,0.93059,0.96279,0.73552,0.95183,0.44346,1.17397,0.000456885,0.000456885,0.000456885
174,13157.5,0.71751,0.44002,1.0236,0.95594,0.93059,0.96316,0.73618,0.952,0.44319,1.17436,0.000430843,0.000430843,0.000430843
175,13196.1,0.70092,0.43062,1.01239,0.95033,0.9383,0.96323,0.73596,0.95163,0.44145,1.174,0.000405692,0.000405692,0.000405692
176,13235.4,0.70692,0.42934,1.01734,0.95125,0.9383,0.96328,0.73633,0.95326,0.44047,1.17552,0.000381437,0.000381437,0.000381437
177,13273.6,0.70979,0.42669,1.02583,0.95068,0.93573,0.96315,0.73511,0.95355,0.44012,1.17644,0.000358085,0.000358085,0.000358085
178,13312,0.70245,0.43538,1.01812,0.95281,0.93425,0.96308,0.7352,0.95291,0.43991,1.17648,0.000335642,0.000335642,0.000335642
179,13350.2,0.69604,0.42488,1.014,0.95101,0.93316,0.96073,0.73585,0.95261,0.43962,1.17664,0.000314112,0.000314112,0.000314112
180,13388.2,0.69979,0.43295,1.0192,0.95108,0.93316,0.96076,0.73501,0.95255,0.43926,1.17622,0.000293502,0.000293502,0.000293502
181,13426.5,0.69616,0.42405,1.01896,0.95139,0.93316,0.96079,0.73604,0.95241,0.4401,1.17647,0.000273816,0.000273816,0.000273816
182,13465.4,0.70884,0.43366,1.02131,0.9525,0.93316,0.9607,0.73619,0.95272,0.44133,1.17655,0.00025506,0.00025506,0.00025506
183,13504.6,0.68999,0.42618,1.0173,0.95373,0.93316,0.96068,0.73539,0.95244,0.44178,1.17648,0.000237237,0.000237237,0.000237237
184,13543.1,0.69566,0.42761,1.01787,0.95332,0.93188,0.96073,0.73597,0.95213,0.44237,1.17652,0.000220353,0.000220353,0.000220353
